from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
2992241,2992242,,,281488278,260627641,0,
2992241,2992242,,,277450627,281489724,0,
2992241,2992242,,,281488596,260627589,0,
2992241,2992242,,,285271194,285269724,0,
2992241,2992242,,,267464977,281487163,0,
2992241,2992242,,,267464977,285269753,0,
2992241,2992242,,,285271187,285270439,0,
2992241,2992242,,,262953456,285269585,0,
2992241,2992242,,,283881469,260627589,0,
2992241,2992242,,,283860872,284593356,0,
2992241,2992242,,,281488005,260627628,0,
2992241,2992242,,,284597747,275176867,0,
2992241,2992242,,,281489611,260627544,0,
2992241,2992242,,,283860872,260627624,0,
2992241,2992242,,,285270826,260627628,0,
2992241,2992242,,,281489856,260627541,0,
2992241,2992242,,,283881535,271420097,0,
2992241,2992242,,,284592068,281488189,0,
2992241,2992242,,,262953533,281489286,0,
2992241,2992242,,,284597770,260627564,0,
2992241,2992242,,,283881689,283883002,0,
2992241,2992242,,,281489856,277451619,0,
2992241,2992242,,,285267526,260627663,0,
2992241,2992242,,,283883728,260627611,0,
2992241,2992242,,,260626489,283881511,0,
2992241,2992242,,,283881707,284593219,0,
2992241,2992242,,,262953456,285268784,0,
2992241,2992242,,,285267178,285267928,0,
2992241,2992242,,,260622866,267465012,0,
2992241,2992242,,,262953441,285270096,0,
2992241,2992242,,,283882068,283883210,0,
2992241,2992242,,,283881254,283884224,0,
2992241,2992242,,,262953435,281489841,0,
2992241,2992242,,,285270980,260627560,0,
2992241,2992242,,,283884905,283883908,0,
2992241,2992242,,,283881560,283882911,0,
2992241,2992242,,,262953435,283883304,0,
2992241,2992242,,,281488872,281486958,0,
2992241,2992242,,,285267866,260627683,0,
2992241,2992242,,,283881400,283881485,0,
2992241,2992242,,,260626498,260622489,0,
2992241,2992242,,,260626498,281483674,0,
2992241,2992242,,,260626498,283884289,0,
2992241,2992242,,,260626498,284594091,0,
2992241,2992242,,,262953435,284596435,0,
2992241,2992242,,,262953435,284597271,0,
2992241,2992242,,,262953435,284595864,0,
2992241,2992242,,,283883572,283882337,0,
2992241,2992242,,,262953435,281488068,0,
2992241,2992242,,,283884391,275176771,0,
2992241,2992242,,,283884445,283882527,0,
2992241,2992242,,,262953435,281488698,0,
2992241,2992242,,,285270153,285266664,0,
2992241,2992242,,,283884391,284592212,0,
2992241,2992242,,,283881784,283884182,0,
2992241,2992242,,,283882643,283882924,0,
2992241,2992242,,,285267860,260627604,0,
2992241,2992242,,,283881560,277451619,0,
2992241,2992242,,,268820111,279504852,0,
2992241,2992242,,,262953479,281487925,0,
2992241,2992242,,,283883128,281488101,0,
2992241,2992242,,,284596184,260627584,0,
2992241,2992242,,,262953479,281488206,0,
2992241,2992242,,,281487146,267464813,0,
2992241,2992242,,,283882039,283884554,0,
2992241,2992242,,,283881368,281488101,0,
2992241,2992242,,,281487586,260627659,0,
2992241,2992242,,,284595685,260627560,0,
2992241,2992242,,,283884840,260622563,0,
2992241,2992242,,,260622976,260627600,0,
2992241,2992242,,,281488889,267464799,0,
2992241,2992242,,,262953539,281489167,0,
2992241,2992242,,,283884740,283884324,0,
2992241,2992242,,,283884986,281488853,0,
2992241,2992242,,,262953539,281488904,0,
2992241,2992242,,,262953539,281487760,0,
2992241,2992242,,,262953479,281489074,0,
2992241,2992242,,,283881179,279504208,0,
2992241,2992242,,,283884834,283884701,0,
2992241,2992242,,,271420157,281487445,0,
2992241,2992242,,,283883799,267464799,0,
2992241,2992242,,,283859179,267465012,0,
2992241,2992242,,,260622834,271420227,0,
2992241,2992242,,,284599994,267464916,0,
2992241,2992242,,,283864549,277451608,0,
2992241,2992242,,,283884793,284591740,0,
2992241,2992242,,,267463105,260622506,0,
2992241,2992242,,,281487047,260627611,0,
2992241,2992242,,,283884793,260627628,0,
2992241,2992242,,,281488579,260627580,0,
2992241,2992242,,,281489571,260627573,0,
2992241,2992242,,,283882565,283883161,0,
2992241,2992242,,,283881843,283883115,0,
2992241,2992242,,,278788697,271420227,0,
2992241,2992242,,,283881137,281489799,0,
2992241,2992242,,,276324775,262945842,0,
2992241,2992242,,,281488455,271420097,0,
2992241,2992242,,,260627588,281487269,0,
2992241,2992242,,,267463401,267456351,0,
2992241,2992242,,,283882654,283883796,0,
2992241,2992242,,,283883909,283883765,0,
2992241,2992242,,,285269715,271420227,0,
2992241,2992242,,,284598160,278786939,0,
2992241,2992242,,,285269721,260622483,0,
2992241,2992242,,,283884684,260627544,0,
2992241,2992242,,,260626590,281489649,0,
2992241,2992242,,,271420157,283881990,0,
2992241,2992242,,,281488896,260627619,0,
2992241,2992242,,,281489126,260627624,0,
2992241,2992242,,,271420157,284599993,0,
2992241,2992242,,,285267727,260622507,0,
2992241,2992242,,,285270065,285267655,0,
2992241,2992242,,,260622947,260627549,0,
2992241,2992242,,,285270542,260627600,0,
2992241,2992242,,,260627705,281489633,0,
2992241,2992242,,,283881729,283884150,0,
2992241,2992242,,,260627705,283884280,0,
2992241,2992242,,,262953533,285268020,0,
2992241,2992242,,,262953533,285269690,0,
2992241,2992242,,,271420157,284597975,0,
2992241,2992242,,,260627705,283884677,0,
2992241,2992242,,,260627705,284597133,0,
2992241,2992242,,,260627705,284598737,0,
2992241,2992242,,,283883066,283881395,0,
2992241,2992242,,,260627705,281488537,0,
2992241,2992242,,,283881538,275176771,0,
2992241,2992242,,,285268771,285269616,0,
2992241,2992242,,,284592112,281489018,0,
2992241,2992242,,,267456589,267464813,0,
2992241,2992242,,,281488910,275176771,0,
2992241,2992242,,,283881538,283883923,0,
2992241,2992242,,,260626524,283883189,0,
2992241,2992242,,,285270995,260627683,0,
2992241,2992242,,,283883140,283883150,0,
2992241,2992242,,,262953456,285267825,0,
2992241,2992242,,,274451814,281487901,0,
2992241,2992242,,,267464890,285270493,0,
2992241,2992242,,,262953539,284598487,0,
2992241,2992242,,,274451814,284600263,0,
2992241,2992242,,,274451814,284596618,0,
2992241,2992242,,,274451814,283882752,0,
2992241,2992242,,,262953539,284596587,0,
2992241,2992242,,,284594744,281488101,0,
2992241,2992242,,,274451814,281489419,0,
2992241,2992242,,,285255460,267464916,0,
2992241,2992242,,,262953539,283882469,0,
2992241,2992242,,,284599156,260627560,0,
2992241,2992242,,,274451814,281489380,0,
2992241,2992242,,,283883130,279507044,0,
2992241,2992242,,,284597729,260627611,0,
2992241,2992242,,,283866775,268822180,0,
2992241,2992242,,,267463004,285269194,0,
2992241,2992242,,,283882598,283883168,0,
2992241,2992242,,,260626524,260622520,0,
2992241,2992242,,,283862508,285268248,0,
2992241,2992242,,,283883254,283883077,0,
2992241,2992242,,,262953490,283883473,0,
2992241,2992242,,,271420294,285271180,0,
2992241,2992242,,,271420294,285271458,0,
2992241,2992242,,,283883131,279506980,0,
2992241,2992242,,,271420157,281487714,0,
2992241,2992242,,,281487140,267464817,0,
2992241,2992242,,,285268138,285266703,0,
2992241,2992242,,,262953490,284597990,0,
2992241,2992242,,,262953490,281487605,0,
2992241,2992242,,,262953490,284595697,0,
2992241,2992242,,,262953490,281489024,0,
2992241,2992242,,,262953490,281487201,0,
2992241,2992242,,,260627631,281489723,0,
2992241,2992242,,,262953539,281487506,0,
2992241,2992242,,,262953490,281489217,0,
2992241,2992242,,,260627631,281487357,0,
2992241,2992242,,,260626503,260622494,0,
2992241,2992242,,,260626478,260622476,0,
2992241,2992242,,,285269763,260627589,0,
2992241,2992242,,,283881988,260627536,0,
2992241,2992242,,,262953533,281488982,0,
2992241,2992242,,,285269771,281488189,0,
2992241,2992242,,,260626478,260622478,0,
2992241,2992242,,,260627631,284597124,0,
2992241,2992242,,,260626478,284599185,0,
2992241,2992242,,,283883323,275176771,0,
2992241,2992242,,,283881988,284593606,0,
2992241,2992242,,,283882644,283883638,0,
2992241,2992242,,,285267661,260627584,0,
2992241,2992242,,,283883296,277451805,0,
2992241,2992242,,,260626478,283882353,0,
2992241,2992242,,,260622967,260627580,0,
2992241,2992242,,,281487395,274451567,0,
2992241,2992242,,,283883073,279502973,0,
2992241,2992242,,,262953533,281488342,0,
2992241,2992242,,,262953533,281488284,0,
2992241,2992242,,,283883801,267465012,0,
2992241,2992242,,,271420157,281489146,0,
2992241,2992242,,,262953533,284599674,0,
2992241,2992242,,,284597419,268822180,0,
2992241,2992242,,,274448180,281489493,0,
2992241,2992242,,,274448180,283883860,0,
2992241,2992242,,,274448180,284599560,0,
2992241,2992242,,,284595800,260627536,0,
2992241,2992242,,,267462979,260622465,0,
2992241,2992242,,,260626594,281487046,0,
2992241,2992242,,,260626458,279502973,0,
2992241,2992242,,,283884302,281488991,0,
2992241,2992242,,,283884687,283881678,0,
2992241,2992242,,,267462979,260622464,0,
2992241,2992242,,,260626540,262945764,0,
2992241,2992242,,,260626540,283883461,0,
2992241,2992242,,,274448180,260622592,0,
2992241,2992242,,,281488059,260627560,0,
2992241,2992242,,,285269989,285268108,0,
2992241,2992242,,,262953533,284597293,0,
2992241,2992242,,,260622868,267465012,0,
2992241,2992242,,,262953533,281487543,0,
2992241,2992242,,,284600331,260627628,0,
2992241,2992242,,,285271101,260627560,0,
2992241,2992242,,,281489124,260627619,0,
2992241,2992242,,,283882974,283883786,0,
2992241,2992242,,,283884070,283883052,0,
2992241,2992242,,,260627711,281488186,0,
2992241,2992242,,,283882580,260627624,0,
2992241,2992242,,,260627711,281488154,0,
2992241,2992242,,,260627643,284596150,0,
2992241,2992242,,,285267616,260627564,0,
2992241,2992242,,,262953533,283882726,0,
2992241,2992242,,,260627643,281488306,0,
2992241,2992242,,,260627711,281488051,0,
2992241,2992242,,,260627643,281487213,0,
2992241,2992242,,,274448180,267456268,0,
2992241,2992242,,,283884344,271420097,0,
2992241,2992242,,,274448180,260622593,0,
2992241,2992242,,,284598107,260627654,0,
2992241,2992242,,,285264125,281488142,0,
2992241,2992242,,,260627711,284600163,0,
2992241,2992242,,,281488861,267464943,0,
2992241,2992242,,,283866609,260627564,0,
2992241,2992242,,,262953545,285270689,0,
2992241,2992242,,,260626531,267456142,0,
2992241,2992242,,,284599589,271420097,0,
2992241,2992242,,,260627637,281489117,0,
2992241,2992242,,,283866609,283881198,0,
2992241,2992242,,,283866609,284593132,0,
2992241,2992242,,,271420157,285267293,0,
2992241,2992242,,,283881477,260627663,0,
2992241,2992242,,,262953586,281487475,0,
2992241,2992242,,,271420294,281487417,0,
2992241,2992242,,,283884344,283881646,0,
2992241,2992242,,,285269801,260622533,0,
2992241,2992242,,,283882058,279502973,0,
2992241,2992242,,,285267582,274451660,0,
2992241,2992242,,,262953526,281488333,0,
2992241,2992242,,,262953526,284599089,0,
2992241,2992242,,,260626594,260622579,0,
2992241,2992242,,,283882285,283884184,0,
2992241,2992242,,,260626470,260622475,0,
2992241,2992242,,,260626466,260622470,0,
2992241,2992242,,,283866109,284592664,0,
2992241,2992242,,,262953586,284595516,0,
2992241,2992242,,,283865437,267464813,0,
2992241,2992242,,,274447793,279505477,0,
2992241,2992242,,,285270261,267465012,0,
2992241,2992242,,,283882847,260627580,0,
2992241,2992242,,,283881158,281489657,0,
2992241,2992242,,,283883196,279502791,0,
2992241,2992242,,,281489476,260627544,0,
2992241,2992242,,,284599027,271420227,0,
2992241,2992242,,,283883183,281489449,0,
2992241,2992242,,,260626606,285270792,0,
2992241,2992242,,,285270766,285269407,0,
2992241,2992242,,,283884566,283884031,0,
2992241,2992242,,,262953456,284595673,0,
2992241,2992242,,,285269111,285267215,0,
2992241,2992242,,,283881210,283881820,0,
2992241,2992242,,,260626616,279505752,0,
2992241,2992242,,,283883954,281487760,0,
2992241,2992242,,,260627637,285268950,0,
2992241,2992242,,,279506544,267464813,0,
2992241,2992242,,,283883954,281489167,0,
2992241,2992242,,,284597377,281487156,0,
2992241,2992242,,,285268534,260627589,0,
2992241,2992242,,,262953456,281487558,0,
2992241,2992242,,,262953430,285270232,0,
2992241,2992242,,,275162281,267465012,0,
2992241,2992242,,,285268468,281487605,0,
2992241,2992242,,,262953430,285267286,0,
2992241,2992242,,,283860263,283881999,0,
2992241,2992242,,,260626636,281489636,0,
2992241,2992242,,,283881506,281488444,0,
2992241,2992242,,,281488626,274451755,0,
2992241,2992242,,,284591525,281489024,0,
2992241,2992242,,,285270590,260627573,0,
2992241,2992242,,,283883595,281487269,0,
2992241,2992242,,,278781276,268822180,0,
2992241,2992242,,,267463126,260622519,0,
2992241,2992242,,,262953456,284599908,0,
2992241,2992242,,,281487805,267464799,0,
2992241,2992242,,,284594416,281488560,0,
2992241,2992242,,,262953586,285267902,0,
2992241,2992242,,,262953586,285268257,0,
2992241,2992242,,,283881453,283882305,0,
2992241,2992242,,,283883264,267465012,0,
2992241,2992242,,,281487208,260627611,0,
2992241,2992242,,,283882507,260627600,0,
2992241,2992242,,,283881828,260627560,0,
2992241,2992242,,,283881828,284592927,0,
2992241,2992242,,,275162334,260627683,0,
2992241,2992242,,,284594445,281488343,0,
2992241,2992242,,,284592277,283882076,0,
2992241,2992242,,,285267632,285268433,0,
2992241,2992242,,,268820199,285269654,0,
2992241,2992242,,,277450500,285268718,0,
2992241,2992242,,,262953456,281488560,0,
2992241,2992242,,,283882449,281489680,0,
2992241,2992242,,,262953456,281488619,0,
2992241,2992242,,,284592752,281488698,0,
2992241,2992242,,,283883760,281487605,0,
2992241,2992242,,,283883388,281488333,0,
2992241,2992242,,,285269193,274451567,0,
2992241,2992242,,,284600076,260627659,0,
2992241,2992242,,,285270795,260627663,0,
2992241,2992242,,,260627694,281489292,0,
2992241,2992242,,,260627694,283882189,0,
2992241,2992242,,,284597937,260627553,0,
2992241,2992242,,,281489229,260627624,0,
2992241,2992242,,,260626626,281488101,0,
2992241,2992242,,,260627694,284595521,0,
2992241,2992242,,,260627694,284599960,0,
2992241,2992242,,,262953425,283847305,0,
2992241,2992242,,,284597297,260627641,0,
2992241,2992242,,,283883794,278789334,0,
2992241,2992242,,,260627694,281488862,0,
2992241,2992242,,,260627694,281489172,0,
2992241,2992242,,,260622956,260627553,0,
2992241,2992242,,,260626664,267456351,0,
2992241,2992242,,,260626549,260622544,0,
2992241,2992242,,,283883645,260622637,0,
2992241,2992242,,,284598616,271420097,0,
2992241,2992242,,,262953589,281489267,0,
2992241,2992242,,,283884907,260627611,0,
2992241,2992242,,,260626472,260622472,0,
2992241,2992242,,,283884907,283882486,0,
2992241,2992242,,,283861888,267464916,0,
2992241,2992242,,,283861888,284594001,0,
2992241,2992242,,,262953499,281488189,0,
2992241,2992242,,,260626472,281489345,0,
2992241,2992242,,,260626549,283884393,0,
2992241,2992242,,,262953589,281488286,0,
2992241,2992242,,,260626459,267456045,0,
2992241,2992242,,,283861888,283882871,0,
2992241,2992242,,,285271421,285269355,0,
2992241,2992242,,,260626629,281488101,0,
2992241,2992242,,,262953456,283881193,0,
2992241,2992242,,,277451669,285266896,0,
2992241,2992242,,,283882294,283881130,0,
2992241,2992242,,,283882294,274451567,0,
2992241,2992242,,,284599041,267464813,0,
2992241,2992242,,,283884187,260627683,0,
2992241,2992242,,,283862508,283884089,0,
2992241,2992242,,,283882284,260627641,0,
2992241,2992242,,,283862508,284594608,0,
2992241,2992242,,,281487968,275176771,0,
2992241,2992242,,,283882369,281488344,0,
2992241,2992242,,,283883365,281487938,0,
2992241,2992242,,,275176920,281489064,0,
2992241,2992242,,,285270305,260627584,0,
2992241,2992242,,,260627716,285271023,0,
2992241,2992242,,,267463018,285266781,0,
2992241,2992242,,,281488935,260627550,0,
2992241,2992242,,,260626484,267456063,0,
2992241,2992242,,,284597160,260627545,0,
2992241,2992242,,,262953545,281489264,0,
2992241,2992242,,,284598829,277451619,0,
2992241,2992242,,,262953545,281487939,0,
2992241,2992242,,,262953545,281487876,0,
2992241,2992242,,,262953545,281487621,0,
2992241,2992242,,,262953545,284599355,0,
2992241,2992242,,,262953545,284596895,0,
2992241,2992242,,,262953545,283884739,0,
2992241,2992242,,,260627597,285270017,0,
2992241,2992242,,,285266850,262945764,0,
2992241,2992242,,,260627597,285270037,0,
2992241,2992242,,,260627597,285270218,0,
2992241,2992242,,,281488935,260627551,0,
2992241,2992242,,,283883120,279503160,0,
2992241,2992242,,,260627597,281487176,0,
2992241,2992242,,,262953545,281489291,0,
2992241,2992242,,,281488346,260627604,0,
2992241,2992242,,,285270301,260627589,0,
2992241,2992242,,,284599882,260627624,0,
2992241,2992242,,,283884015,260622697,0,
2992241,2992242,,,283883388,281487101,0,
2992241,2992242,,,260626556,283882087,0,
2992241,2992242,,,260626451,281488113,0,
2992241,2992242,,,262953479,285268748,0,
2992241,2992242,,,260626484,283882241,0,
2992241,2992242,,,283882978,260622554,0,
2992241,2992242,,,260626484,260622482,0,
2992241,2992242,,,283882776,283881460,0,
2992241,2992242,,,260626650,283883642,0,
2992241,2992242,,,283884185,283882166,0,
2992241,2992242,,,283881384,283438284,0,
2992241,2992242,,,262953479,285267606,0,
2992241,2992242,,,283882918,284591625,0,
2992241,2992242,,,284592873,281487296,0,
2992241,2992242,,,283882918,260627611,0,
2992241,2992242,,,281488349,260627611,0,
2992241,2992242,,,260626528,267456142,0,
2992241,2992242,,,260626528,283881473,0,
2992241,2992242,,,262953479,285267090,0,
2992241,2992242,,,283881854,283883519,0,
2992241,2992242,,,284592281,260622699,0,
2992241,2992242,,,283881174,283883830,0,
2992241,2992242,,,283881854,260627604,0,
2992241,2992242,,,285270243,267464916,0,
2992241,2992242,,,260626650,260622622,0,
2992241,2992242,,,283882284,284593939,0,
2992241,2992242,,,285266964,260627553,0,
2992241,2992242,,,281488942,277451619,0,
2992241,2992242,,,260627609,285269613,0,
2992241,2992242,,,260626628,281488101,0,
2992241,2992242,,,260626556,267456182,0,
2992241,2992242,,,260627609,285266698,0,
2992241,2992242,,,283882284,283884161,0,
2992241,2992242,,,284600007,274451755,0,
2992241,2992242,,,277451779,281488189,0,
2992241,2992242,,,284599290,274451755,0,
2992241,2992242,,,284593067,281488674,0,
2992241,2992242,,,285268500,285267950,0,
2992241,2992242,,,283866109,260627553,0,
2992241,2992242,,,283866109,283884770,0,
2992241,2992242,,,260627711,284597212,0,
2992241,2992242,,,260626470,283884026,0,
2992241,2992242,,,274451748,281489699,0,
2992241,2992242,,,274451748,283884065,0,
2992241,2992242,,,274451748,281487539,0,
2992241,2992242,,,274451748,284597201,0,
2992241,2992242,,,274451748,284596552,0,
2992241,2992242,,,274451748,281487643,0,
2992241,2992242,,,274451748,281488868,0,
2992241,2992242,,,260627637,281488944,0,
2992241,2992242,,,260627711,284597200,0,
2992241,2992242,,,283883811,283882928,0,
2992241,2992242,,,260626470,281488002,0,
2992241,2992242,,,283881753,283884530,0,
2992241,2992242,,,283882321,260627573,0,
2992241,2992242,,,285268930,285270017,0,
2992241,2992242,,,283883811,284592933,0,
2992241,2992242,,,260626535,260622533,0,
2992241,2992242,,,283882158,260627654,0,
2992241,2992242,,,260626470,260622472,0,
2992241,2992242,,,285271177,260627573,0,
2992241,2992242,,,285267543,260627628,0,
2992241,2992242,,,271420294,283882355,0,
2992241,2992242,,,283883811,277451805,0,
2992241,2992242,,,267452607,268822180,0,
2992241,2992242,,,271420294,284599165,0,
2992241,2992242,,,284599298,260627549,0,
2992241,2992242,,,271420157,285267893,0,
2992241,2992242,,,285269811,281489633,0,
2992241,2992242,,,260627711,283883285,0,
2992241,2992242,,,260627711,283883570,0,
2992241,2992242,,,283883390,283884426,0,
2992241,2992242,,,271420294,281488307,0,
2992241,2992242,,,277451933,283882601,0,
2992241,2992242,,,277451933,284596805,0,
2992241,2992242,,,281489089,271420042,0,
2992241,2992242,,,271420157,285269218,0,
2992241,2992242,,,277451933,281488853,0,
2992241,2992242,,,283883122,283883480,0,
2992241,2992242,,,262953526,284597943,0,
2992241,2992242,,,260627711,281487272,0,
2992241,2992242,,,271420157,285269427,0,
2992241,2992242,,,283882904,283883812,0,
2992241,2992242,,,284592129,281488851,0,
2992241,2992242,,,283884597,283882235,0,
2992241,2992242,,,262953526,283884163,0,
2992241,2992242,,,271420157,281487003,0,
2992241,2992242,,,262953425,260622699,0,
2992241,2992242,,,285269846,260627564,0,
2992241,2992242,,,277451910,284599078,0,
2992241,2992242,,,277451910,281489799,0,
2992241,2992242,,,283882898,281488684,0,
2992241,2992242,,,262953425,281487828,0,
2992241,2992242,,,283881580,283884545,0,
2992241,2992242,,,284593921,281488684,0,
2992241,2992242,,,262953425,284596254,0,
2992241,2992242,,,284595520,275176867,0,
2992241,2992242,,,285269858,260627619,0,
2992241,2992242,,,267463042,279504581,0,
2992241,2992242,,,285264837,260622629,0,
2992241,2992242,,,275173231,283882791,0,
2992241,2992242,,,260627713,281487524,0,
2992241,2992242,,,285267472,277451619,0,
2992241,2992242,,,260627713,284596805,0,
2992241,2992242,,,260627637,281487678,0,
2992241,2992242,,,281489711,271420097,0,
2992241,2992242,,,267463115,279503160,0,
2992241,2992242,,,285267444,260627600,0,
2992241,2992242,,,267463042,283883187,0,
2992241,2992242,,,260627637,284597580,0,
2992241,2992242,,,281489710,274451660,0,
2992241,2992242,,,275173231,262945727,0,
2992241,2992242,,,260627637,284597809,0,
2992241,2992242,,,267463401,283882178,0,
2992241,2992242,,,281489580,260627536,0,
2992241,2992242,,,260627637,283882441,0,
2992241,2992242,,,260627597,281488658,0,
2992241,2992242,,,260627713,281488853,0,
2992241,2992242,,,285268231,285268337,0,
2992241,2992242,,,283883615,283883496,0,
2992241,2992242,,,283882708,283884715,0,
2992241,2992242,,,260627597,284599463,0,
2992241,2992242,,,283882144,279504581,0,
2992241,2992242,,,260626645,281488142,0,
2992241,2992242,,,283884133,260627683,0,
2992241,2992242,,,260627597,284599864,0,
2992241,2992242,,,262953425,284597459,0,
2992241,2992242,,,260627597,284596124,0,
2992241,2992242,,,262953425,284599884,0,
2992241,2992242,,,262953425,284596532,0,
2992241,2992242,,,260626641,281488142,0,
2992241,2992242,,,260626571,262945802,0,
2992241,2992242,,,260626571,283882583,0,
2992241,2992242,,,260627597,283882980,0,
2992241,2992242,,,262953425,281487127,0,
2992241,2992242,,,284596453,260627600,0,
2992241,2992242,,,262953425,283883118,0,
2992241,2992242,,,260626571,281488277,0,
2992241,2992242,,,262953591,281487171,0,
2992241,2992242,,,285269934,277451805,0,
2992241,2992242,,,262953591,285269288,0,
2992241,2992242,,,285271285,260627547,0,
2992241,2992242,,,284594384,283884775,0,
2992241,2992242,,,260627643,285268044,0,
2992241,2992242,,,262953591,285269247,0,
2992241,2992242,,,262953425,281487341,0,
2992241,2992242,,,262953425,275161681,0,
2992241,2992242,,,262953425,260622697,0,
2992241,2992242,,,285267055,285271288,0,
2992241,2992242,,,284595728,274451567,0,
2992241,2992242,,,285267397,267456142,0,
2992241,2992242,,,267463081,260622493,0,
2992241,2992242,,,284596157,260627564,0,
2992241,2992242,,,283883007,260627663,0,
2992241,2992242,,,260622884,260627683,0,
2992241,2992242,,,285268270,285269495,0,
2992241,2992242,,,260622960,260627564,0,
2992241,2992242,,,284599866,260627553,0,
2992241,2992242,,,283881720,283882435,0,
2992241,2992242,,,283882140,260627624,0,
2992241,2992242,,,284596165,260627589,0,
2992241,2992242,,,281488044,275176867,0,
2992241,2992242,,,284595708,267465012,0,
2992241,2992242,,,284595886,260627604,0,
2992241,2992242,,,281487584,260627659,0,
2992241,2992242,,,285268279,285270255,0,
2992241,2992242,,,284599478,284596069,0,
2992241,2992242,,,277450475,276314287,0,
2992241,2992242,,,277450475,260622580,0,
2992241,2992242,,,260627597,283883975,0,
2992241,2992242,,,283883101,281489418,0,
2992241,2992242,,,285268942,285267917,0,
2992241,2992242,,,277451933,285269788,0,
2992241,2992242,,,284597401,277451805,0,
2992241,2992242,,,260627597,281489857,0,
2992241,2992242,,,260627597,281487244,0,
2992241,2992242,,,260627597,281489408,0,
2992241,2992242,,,281487323,267464808,0,
2992241,2992242,,,267463177,260622543,0,
2992241,2992242,,,285267354,267464916,0,
2992241,2992242,,,285265908,284596556,0,
2992241,2992242,,,284566227,281489636,0,
2992241,2992242,,,277451875,285267467,0,
2992241,2992242,,,262953526,281487101,0,
2992241,2992242,,,262953526,281487081,0,
2992241,2992242,,,285265908,281487946,0,
2992241,2992242,,,260626606,260622593,0,
2992241,2992242,,,285270454,260627580,0,
2992241,2992242,,,281488238,260627611,0,
2992241,2992242,,,262953526,285268373,0,
2992241,2992242,,,260626627,281488101,0,
2992241,2992242,,,284566227,284600105,0,
2992241,2992242,,,284597224,260627604,0,
2992241,2992242,,,285267347,275176867,0,
2992241,2992242,,,284599790,260627641,0,
2992241,2992242,,,281489006,260627663,0,
2992241,2992242,,,277450500,260622593,0,
2992241,2992242,,,285266048,260622637,0,
2992241,2992242,,,277451875,285269060,0,
2992241,2992242,,,277451875,285270403,0,
2992241,2992242,,,275176862,285267369,0,
2992241,2992242,,,283860679,267464813,0,
2992241,2992242,,,275176862,285267742,0,
2992241,2992242,,,262953430,281487365,0,
2992241,2992242,,,262953586,281488344,0,
2992241,2992242,,,284599380,260627573,0,
2992241,2992242,,,262953430,281487443,0,
2992241,2992242,,,260626595,260622579,0,
2992241,2992242,,,284596628,260627547,0,
2992241,2992242,,,260627717,283883376,0,
2992241,2992242,,,260626499,279504208,0,
2992241,2992242,,,262953430,284596937,0,
2992241,2992242,,,283882145,283883822,0,
2992241,2992242,,,283883290,274451755,0,
2992241,2992242,,,283884523,281487475,0,
2992241,2992242,,,281487535,274451567,0,
2992241,2992242,,,260622978,267464916,0,
2992241,2992242,,,262953430,284596183,0,
2992241,2992242,,,260627717,284598273,0,
2992241,2992242,,,260627717,281487946,0,
2992241,2992242,,,285270417,260627549,0,
2992241,2992242,,,284595219,281488862,0,
2992241,2992242,,,285269999,260627550,0,
2992241,2992242,,,285270002,260627553,0,
2992241,2992242,,,285271155,260627580,0,
2992241,2992242,,,284593372,281488870,0,
2992241,2992242,,,260626637,281489636,0,
2992241,2992242,,,283881703,267464817,0,
2992241,2992242,,,285269811,285270320,0,
2992241,2992242,,,262953430,281487650,0,
2992241,2992242,,,262953430,281488991,0,
2992241,2992242,,,262953441,281489337,0,
2992241,2992242,,,285270616,260627611,0,
2992241,2992242,,,262953430,281489018,0,
2992241,2992242,,,262953441,281487446,0,
2992241,2992242,,,284599586,260627683,0,
2992241,2992242,,,260626514,260622507,0,
2992241,2992242,,,283884493,283882352,0,
2992241,2992242,,,284596337,260627600,0,
2992241,2992242,,,267463150,260622531,0,
2992241,2992242,,,283881703,283884791,0,
2992241,2992242,,,262953589,285266813,0,
2992241,2992242,,,262953589,285268528,0,
2992241,2992242,,,262953589,285269376,0,
2992241,2992242,,,283884174,285266792,0,
2992241,2992242,,,262953441,284597079,0,
2992241,2992242,,,262953441,284597962,0,
2992241,2992242,,,285269536,285269349,0,
2992241,2992242,,,283881413,283881162,0,
2992241,2992242,,,283883832,283881745,0,
2992241,2992242,,,283883832,260627560,0,
2992241,2992242,,,284596628,260627549,0,
2992241,2992242,,,283883462,283882780,0,
2992241,2992242,,,277450451,285270323,0,
2992241,2992242,,,283881630,279505752,0,
2992241,2992242,,,283882426,283881962,0,
2992241,2992242,,,283882303,279504944,0,
2992241,2992242,,,284596401,260627619,0,
2992241,2992242,,,260626556,281488807,0,
2992241,2992242,,,281488105,260627604,0,
2992241,2992242,,,283884063,274451567,0,
2992241,2992242,,,262953441,281487649,0,
2992241,2992242,,,283882466,275176867,0,
2992241,2992242,,,260627682,285267651,0,
2992241,2992242,,,283884656,283882667,0,
2992241,2992242,,,283882905,260627663,0,
2992241,2992242,,,260627682,285268502,0,
2992241,2992242,,,260627682,285271388,0,
2992241,2992242,,,283883707,281487643,0,
2992241,2992242,,,283883243,283882987,0,
2992241,2992242,,,267462965,281489214,0,
2992241,2992242,,,283883707,281489699,0,
2992241,2992242,,,267462965,284599901,0,
2992241,2992242,,,281488330,260627584,0,
