route_id,service_id,trip_id,realtime_trip_id,trip_headsign,trip_short_name,trip_long_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
17562,1530,260620807,IFF:IC:2879,Enschede,2879,Intercity,0,274749,1270054,0,1
17562,3051,260620811,IFF:IC:2874,Rotterdam Centraal,2874,Intercity,1,,1270053,0,1
17562,1281,260620815,IFF:IC:2874,Rotterdam Centraal,2874,Intercity,1,278232,1270053,0,1
17562,2941,260620817,IFF:IC:2874,Rotterdam Centraal,2874,Intercity,1,248302,1270053,0,1
17562,1591,260620821,IFF:IC:2874,Rotterdam Centraal,2874,Intercity,1,275095,1270053,0,1
17562,2743,260620823,IFF:IC:2827,Enschede,2827,Intercity,0,271007,1270054,0,1
17562,1721,260620833,IFF:IC:2884,Rotterdam Centraal,2884,Intercity,1,249270,1270053,0,1
17562,1491,260620839,IFF:IC:2884,Rotterdam Centraal,2884,Intercity,1,247882,1270053,0,1
17562,324,260620844,IFF:IC:2831,Utrecht Centraal,2831,Intercity,0,,1270054,0,1
17562,360,260623502,IFF:IC:2812,Rotterdam Centraal,2812,Intercity,1,,1270053,0,1
17562,297,260623505,IFF:IC:2814,Rotterdam Centraal,2814,Intercity,1,,1270053,0,1
17562,1198,260623507,IFF:IC:2816,Rotterdam Centraal,2816,Intercity,1,,1270053,0,1
17562,1845,260623510,IFF:IC:2816,Rotterdam Centraal,2816,Intercity,1,,1270053,0,1
17562,1059,260623513,IFF:IC:2817,Utrecht Centraal,2817,Intercity,0,,1270054,0,1
17562,1939,260623515,IFF:IC:2832,Rotterdam Centraal,2832,Intercity,1,,1270053,0,1
17562,824,260623517,IFF:IC:2832,Rotterdam Centraal,2832,Intercity,1,,1270053,0,1
17562,889,260623518,IFF:IC:2834,Rotterdam Centraal,2834,Intercity,1,,1270053,0,1
17562,1958,260623522,IFF:IC:2837,Utrecht Centraal,2837,Intercity,0,,1270054,0,1
17562,821,260623524,IFF:IC:2837,Utrecht Centraal,2837,Intercity,0,,1270054,0,1
17562,886,260623525,IFF:IC:2838,Rotterdam Centraal,2838,Intercity,1,,1270053,0,1
17562,886,260623529,IFF:IC:2840,Rotterdam Centraal,2840,Intercity,1,,1270053,0,1
17562,889,260623531,IFF:IC:2841,Utrecht Centraal,2841,Intercity,0,,1270054,0,1
17562,886,260623535,IFF:IC:2843,Utrecht Centraal,2843,Intercity,0,,1270054,0,1
17562,886,260623537,IFF:IC:2844,Rotterdam Centraal,2844,Intercity,1,,1270053,0,1
17562,216,260623543,IFF:IC:2846,Rotterdam Centraal,2846,Intercity,1,,1270053,0,1
17562,886,260623544,IFF:IC:2847,Utrecht Centraal,2847,Intercity,0,,1270054,0,1
17562,216,260623549,IFF:IC:2849,Utrecht Centraal,2849,Intercity,0,,1270054,0,1
17562,886,260623550,IFF:IC:2850,Rotterdam Centraal,2850,Intercity,1,,1270053,0,1
17562,886,260623554,IFF:IC:2852,Rotterdam Centraal,2852,Intercity,1,,1270053,0,1
17562,886,260623556,IFF:IC:2853,Utrecht Centraal,2853,Intercity,0,,1270054,0,1
17562,886,260623563,IFF:IC:2855,Utrecht Centraal,2855,Intercity,0,,1270054,0,1
17562,1281,260623566,IFF:IC:2856,Rotterdam Centraal,2856,Intercity,1,,1270053,0,1
17562,271,260623568,IFF:IC:2856,Rotterdam Centraal,2856,Intercity,1,,1270053,0,1
17562,886,260623570,IFF:IC:2858,Rotterdam Centraal,2858,Intercity,1,,1270053,0,1
17562,886,260623577,IFF:IC:2861,Utrecht Centraal,2861,Intercity,0,,1270054,0,1
17562,886,260623579,IFF:IC:2862,Rotterdam Centraal,2862,Intercity,1,,1270053,0,1
17562,886,260623584,IFF:IC:2864,Rotterdam Centraal,2864,Intercity,1,,1270053,0,1
17562,1281,260623586,IFF:IC:2865,Utrecht Centraal,2865,Intercity,0,,1270054,0,1
17562,333,260623588,IFF:IC:2865,Utrecht Centraal,2865,Intercity,0,,1270054,0,1
17562,1430,260623591,IFF:IC:2866,Rotterdam Centraal,2866,Intercity,1,,1270053,0,1
17562,1091,260623592,IFF:IC:2866,Rotterdam Centraal,2866,Intercity,1,,1270053,0,1
17562,29,260623594,IFF:IC:2866,Rotterdam Centraal,2866,Intercity,1,,1270053,0,1
17562,886,260623595,IFF:IC:2867,Utrecht Centraal,2867,Intercity,0,,1270054,0,1
17562,1101,260623598,IFF:IC:2868,Rotterdam Centraal,2868,Intercity,1,,1270053,0,1
17562,105,260623600,IFF:IC:2868,Rotterdam Centraal,2868,Intercity,1,,1270053,0,1
17562,1430,260623601,IFF:IC:2869,Utrecht Centraal,2869,Intercity,0,,1270054,0,1
17562,417,260623602,IFF:IC:2869,Utrecht Centraal,2869,Intercity,0,,1270054,0,1
17562,94,260623604,IFF:IC:2870,Rotterdam Centraal,2870,Intercity,1,,1270053,0,1
17562,886,260623607,IFF:IC:2871,Utrecht Centraal,2871,Intercity,0,,1270054,0,1
17562,579,260623610,IFF:IC:2872,Rotterdam Centraal,2872,Intercity,1,,1270053,0,1
17562,886,260623612,IFF:IC:2873,Utrecht Centraal,2873,Intercity,0,,1270054,0,1
17562,1654,260623617,IFF:IC:2888,Rotterdam Centraal,2888,Intercity,1,,1270053,0,1
17562,269,260623619,IFF:IC:2891,Utrecht Centraal,2891,Intercity,0,,1270054,0,1
17562,1345,260623620,IFF:IC:2891,Utrecht Centraal,2891,Intercity,0,,1270054,0,1
17562,1549,260623622,IFF:IC:2893,Utrecht Centraal,2893,Intercity,0,,1270054,0,1
17562,1721,260623623,IFF:IC:2893,Utrecht Centraal,2893,Intercity,0,,1270054,0,1
17562,321,262942375,IFF:IC:2823,Utrecht Centraal,2823,Intercity,0,,1270054,0,1
17562,233,262943071,IFF:IC:2874,Rotterdam Centraal,2874,Intercity,1,257757,1270053,0,1
17562,937,267451194,IFF:IC:2886,Rotterdam Centraal,2886,Intercity,1,250744,1270053,0,1
17562,1927,267451198,IFF:IC:2886,Rotterdam Centraal,2886,Intercity,1,,1270053,0,1
17562,130,267451211,IFF:IC:2883,Enschede,2883,Intercity,0,250319,1270054,0,1
17562,2884,267457175,IFF:IC:2817,Utrecht Centraal,2817,Intercity,0,,1270054,0,1
17562,727,271404382,IFF:IC:2818,Rotterdam Centraal,2818,Intercity,1,,1270053,0,1
17562,1806,271713403,IFF:IC:2887,Enschede,2887,Intercity,0,256917,1270054,0,1
17562,953,273005551,IFF:IC:2819,Utrecht Centraal,2819,Intercity,0,,1270054,0,1
17562,29,273006040,IFF:IC:2880,Rotterdam Centraal,2880,Intercity,1,275988,1270053,0,1
17562,3080,273006414,IFF:IC:2879,Utrecht Centraal,2879,Intercity,0,,1270054,0,1
17562,361,273435267,IFF:IC:2821,Utrecht Centraal,2821,Intercity,0,,1270054,0,1
17562,34,273435287,IFF:IC:2887,Amersfoort Centraal,2887,Intercity,0,279604,1270054,0,1
17562,2223,273435997,IFF:IC:2880,Rotterdam Centraal,2880,Intercity,1,276004,1270053,0,1
17562,821,273436059,IFF:IC:2829,Utrecht Centraal,2829,Intercity,0,,1270054,0,1
17562,727,273436135,IFF:IC:2824,Rotterdam Centraal,2824,Intercity,1,,1270053,0,1
17562,29,273436240,IFF:IC:2885,Enschede,2885,Intercity,0,277993,1270054,0,1
17562,1732,274430078,IFF:IC:2819,Enschede,2819,Intercity,0,279504,1270054,0,1
17562,1938,274430108,IFF:IC:2822,Rotterdam Centraal,2822,Intercity,1,279299,1270053,0,1
17562,2490,274430110,IFF:IC:2822,Rotterdam Centraal,2822,Intercity,1,,1270053,0,1
17562,3049,274430120,IFF:IC:2820,Rotterdam Centraal,2820,Intercity,1,,1270053,0,1
17562,784,274430127,IFF:IC:2820,Rotterdam Centraal,2820,Intercity,1,,1270053,0,1
17562,2958,274430779,IFF:IC:2877,Utrecht Centraal,2877,Intercity,0,,1270054,0,1
17562,1534,274430795,IFF:IC:2886,Rotterdam Centraal,2886,Intercity,1,271897,1270053,0,1
17562,1938,274430862,IFF:IC:2885,Enschede,2885,Intercity,0,279932,1270054,0,1
17562,1281,274430876,IFF:IC:2885,Enschede,2885,Intercity,0,277232,1270054,0,1
17562,1927,274431074,IFF:IC:2884,Rotterdam Centraal,2884,Intercity,1,,1270053,0,1
17562,886,274440463,IFF:IC:2848,Rotterdam Centraal,2848,Intercity,1,,1270053,0,1
17562,886,274440483,IFF:IC:2854,Rotterdam Centraal,2854,Intercity,1,,1270053,0,1
17562,886,274440499,IFF:IC:2857,Utrecht Centraal,2857,Intercity,0,,1270054,0,1
17562,886,274440509,IFF:IC:2860,Rotterdam Centraal,2860,Intercity,1,,1270053,0,1
17562,886,274440521,IFF:IC:2863,Utrecht Centraal,2863,Intercity,0,,1270054,0,1
17562,2504,275154425,IFF:IC:2823,Utrecht Centraal,2823,Intercity,0,,1270054,0,1
17562,312,275154439,IFF:IC:2822,Rotterdam Centraal,2822,Intercity,1,,1270053,0,1
17562,1732,275154444,IFF:IC:2821,Enschede,2821,Intercity,0,278794,1270054,0,1
17562,92,275154977,IFF:IC:2889,Amersfoort Centraal,2889,Intercity,0,247373,1270054,0,1
17562,29,275154987,IFF:IC:2877,Enschede,2877,Intercity,0,281057,1270054,0,1
17562,1062,275154989,IFF:IC:2877,Enschede,2877,Intercity,0,275735,1270054,0,1
17562,2490,275155041,IFF:IC:2824,Rotterdam Centraal,2824,Intercity,1,,1270053,0,1
17562,1930,275155070,IFF:IC:2826,Rotterdam Centraal,2826,Intercity,1,277008,1270053,0,1
17562,821,275155180,IFF:IC:2833,Utrecht Centraal,2833,Intercity,0,,1270054,0,1
17562,730,275155257,IFF:IC:2827,Utrecht Centraal,2827,Intercity,0,,1270054,0,1
17562,886,275164207,IFF:IC:2836,Rotterdam Centraal,2836,Intercity,1,,1270053,0,1
17562,889,275164219,IFF:IC:2839,Utrecht Centraal,2839,Intercity,0,,1270054,0,1
17562,886,275164229,IFF:IC:2842,Rotterdam Centraal,2842,Intercity,1,,1270053,0,1
17562,886,275164239,IFF:IC:2845,Utrecht Centraal,2845,Intercity,0,,1270054,0,1
17562,886,275164263,IFF:IC:2851,Utrecht Centraal,2851,Intercity,0,,1270054,0,1
17562,1231,275164370,IFF:IC:2875,Utrecht Centraal,2875,Intercity,0,,1270054,0,1
17562,1026,276304429,IFF:IC:2883,Enschede,2883,Intercity,0,248751,1270054,0,1
17562,1929,277427985,IFF:IC:2818,Rotterdam Centraal,2818,Intercity,1,,1270053,0,1
17562,1106,277428831,IFF:IC:2880,Rotterdam Centraal,2880,Intercity,1,272523,1270053,0,1
17562,2489,277428897,IFF:IC:2829,Utrecht Centraal,2829,Intercity,0,,1270054,0,1
17562,1651,277428945,IFF:IC:2883,Enschede,2883,Intercity,0,249606,1270054,0,1
17562,246,277428983,IFF:IC:2881,Enschede,2881,Intercity,0,275066,1270054,0,1
17562,1398,277428987,IFF:IC:2881,Enschede,2881,Intercity,0,275053,1270054,0,1
17562,2543,277429035,IFF:IC:2878,Rotterdam Centraal,2878,Intercity,1,249464,1270053,0,1
17562,2349,277429037,IFF:IC:2878,Rotterdam Centraal,2878,Intercity,1,249482,1270053,0,1
17562,1329,277429041,IFF:IC:2878,Rotterdam Centraal,2878,Intercity,1,249643,1270053,0,1
17562,29,277429053,IFF:IC:2878,Rotterdam Centraal,2878,Intercity,1,247019,1270053,0,1
17562,2298,277429063,IFF:IC:2885,Enschede,2885,Intercity,0,248440,1270054,0,1
17562,2225,277429110,IFF:IC:2882,Rotterdam Centraal,2882,Intercity,1,249248,1270053,0,1
17562,1294,277429112,IFF:IC:2882,Rotterdam Centraal,2882,Intercity,1,274110,1270053,0,1
17562,984,277429118,IFF:IC:2882,Rotterdam Centraal,2882,Intercity,1,250354,1270053,0,1
17562,2489,277429133,IFF:IC:2830,Rotterdam Centraal,2830,Intercity,1,,1270053,0,1
17562,2489,277429175,IFF:IC:2833,Utrecht Centraal,2833,Intercity,0,,1270054,0,1
17562,1075,277429203,IFF:IC:2879,Enschede,2879,Intercity,0,247918,1270054,0,1
17562,70,277429205,IFF:IC:2879,Enschede,2879,Intercity,0,249991,1270054,0,1
17562,1393,277429225,IFF:IC:2874,Rotterdam Centraal,2874,Intercity,1,250409,1270053,0,1
17562,2941,277429271,IFF:IC:2884,Rotterdam Centraal,2884,Intercity,1,275894,1270053,0,1
17562,947,277442213,IFF:IC:2846,Rotterdam Centraal,2846,Intercity,1,,1270053,0,1
17562,947,277442223,IFF:IC:2849,Utrecht Centraal,2849,Intercity,0,,1270054,0,1
17562,886,277442259,IFF:IC:2859,Utrecht Centraal,2859,Intercity,0,,1270054,0,1
17562,1141,277442310,IFF:IC:2870,Rotterdam Centraal,2870,Intercity,1,,1270053,0,1
17562,29,277442329,IFF:IC:2875,Utrecht Centraal,2875,Intercity,0,,1270054,0,1
17562,1397,278780587,IFF:IC:2879,Enschede,2879,Intercity,0,276170,1270054,0,1
17562,29,278782560,IFF:IC:2884,Rotterdam Centraal,2884,Intercity,1,275861,1270053,0,1
17562,1448,278785839,IFF:IC:2812,Rotterdam Centraal,2812,Intercity,1,,1270053,0,1
17562,3080,278786456,IFF:IC:2885,Utrecht Centraal,2885,Intercity,0,,1270054,0,1
17562,2958,278786735,IFF:IC:2878,Rotterdam Centraal,2878,Intercity,1,,1270053,0,1
17562,1721,278786813,IFF:IC:2827,Enschede,2827,Intercity,0,274804,1270054,0,1
17562,1721,278787180,IFF:IC:2885,Enschede,2885,Intercity,0,276999,1270054,0,1
17562,1930,278787197,IFF:IC:2831,Enschede,2831,Intercity,0,265530,1270054,0,1
17562,1721,278787372,IFF:IC:2823,Enschede,2823,Intercity,0,253675,1270054,0,1
17562,2958,278787602,IFF:IC:2882,Rotterdam Centraal,2882,Intercity,1,,1270053,0,1
17562,2958,278787667,IFF:IC:2876,Rotterdam Centraal,2876,Intercity,1,,1270053,0,1
17562,2489,278787803,IFF:IC:2826,Rotterdam Centraal,2826,Intercity,1,,1270053,0,1
17562,2958,278787870,IFF:IC:2880,Rotterdam Centraal,2880,Intercity,1,,1270053,0,1
17562,1847,278788128,IFF:IC:2874,Rotterdam Centraal,2874,Intercity,1,273976,1270053,0,1
17562,2724,278788151,IFF:IC:2829,Enschede,2829,Intercity,0,260166,1270054,0,1
17562,3080,278788476,IFF:IC:2828,Rotterdam Centraal,2828,Intercity,1,,1270053,0,1
17562,1930,278788489,IFF:IC:2828,Rotterdam Centraal,2828,Intercity,1,276687,1270053,0,1
17562,1838,278788529,IFF:IC:2824,Rotterdam Centraal,2824,Intercity,1,247163,1270053,0,1
17562,1930,278788977,IFF:IC:2830,Rotterdam Centraal,2830,Intercity,1,275429,1270053,0,1
17562,964,278789208,IFF:IC:2884,Rotterdam Centraal,2884,Intercity,1,275907,1270053,0,1
17562,1270,278789354,IFF:IC:2886,Rotterdam Centraal,2886,Intercity,1,277385,1270053,0,1
17562,2950,278789931,IFF:IC:2881,Utrecht Centraal,2881,Intercity,0,,1270054,0,1
17562,2950,278790141,IFF:IC:2874,Rotterdam Centraal,2874,Intercity,1,,1270053,0,1
17562,2721,278790226,IFF:IC:2833,Enschede,2833,Intercity,0,250878,1270054,0,1
17562,1395,279490445,IFF:IC:2886,Rotterdam Centraal,2886,Intercity,1,271560,1270053,0,1
17562,1935,279491129,IFF:IC:2887,Utrecht Centraal,2887,Intercity,0,,1270054,0,1
17562,1014,279491734,IFF:IC:2889,Amersfoort Centraal,2889,Intercity,0,279616,1270054,0,1
17562,1281,279491739,IFF:IC:2889,Amersfoort Centraal,2889,Intercity,0,275613,1270054,0,1
17562,1123,279492623,IFF:IC:2887,Amersfoort Centraal,2887,Intercity,0,247375,1270054,0,1
17562,1281,279503216,IFF:IC:2814,Rotterdam Centraal,2814,Intercity,1,,1270053,0,1
17562,2315,279503587,IFF:IC:2814,Rotterdam Centraal,2814,Intercity,1,,1270053,0,1
17562,1281,279503825,IFF:IC:2823,Utrecht Centraal,2823,Intercity,0,,1270054,0,1
17562,2016,280073107,IFF:IC:2880,Rotterdam Centraal,2880,Intercity,1,251370,1270053,0,1
17562,1404,280086516,IFF:IC:2819,Utrecht Centraal,2819,Intercity,0,,1270054,0,1
17562,1448,280087371,IFF:IC:2821,Utrecht Centraal,2821,Intercity,0,,1270054,0,1
17562,39,280092089,IFF:IC:2817,Utrecht Centraal,2817,Intercity,0,,1270054,0,1
17562,1395,281466149,IFF:IC:2884,Rotterdam Centraal,2884,Intercity,1,255412,1270053,0,1
17562,1935,281467387,IFF:IC:2889,Utrecht Centraal,2889,Intercity,0,,1270054,0,1
17562,2941,281486336,IFF:IC:2886,Rotterdam Centraal,2886,Intercity,1,263480,1270053,0,1
