Geo Point;Geo Shape;PC4;Year;Gemeente code;Provincie code;Provincie name;Gemeente name
52.1646676045, 4.51072629664;"{""coordinates"": [[[4.515920328700261, 52.17209978612302], [4.515809777341399, 52.17197494330572], [4.515776737223351, 52.17193554488809], [4.515765187165576, 52.17191937658559], [4.515751238398731, 52.171894430376334], [4.515735679933397, 52.17186043341828], [4.515721659061435, 52.17182616375523], [4.51571558307602, 52.17180894458611], [4.515710920150263, 52.17179161450228], [4.515708426753009, 52.171774741831165], [4.515707271716745, 52.17175776488508], [4.515706796174395, 52.17171515336529], [4.515707835166999, 52.171681075897325], [4.515710560525057, 52.17165564252335], [4.515714277843809, 52.17163862517404], [4.51572171041379, 52.17161322209143], [4.515733031708931, 52.17157945882805], [4.515752282467174, 52.17152890171294], [4.515771787188235, 52.17148636772217], [4.5158528571834, 52.17131674509179], [4.515961644370956, 52.17108724645601], [4.515974541453661, 52.171056399288595], [4.516015478348645, 52.17095195800436], [4.516048724292864, 52.17088397937197], [4.516057925112201, 52.17086241702033], [4.516065458707502, 52.17084140419002], [4.516074162732095, 52.17081204434773], [4.516093259472274, 52.170754218097585], [4.516123988812757, 52.170669712698235], [4.516135566616973, 52.17063484019712], [4.516180538685099, 52.17045575181956], [4.516187466431825, 52.170422115169806], [4.51630059598945, 52.16995590222848], [4.516311423460252, 52.16990261834471], [4.516351020522772, 52.16969130809496], [4.516655111214997, 52.168072631797855], [4.516661632087162, 52.16804609374424], [4.516674979770747, 52.168002280789224], [4.516818019137546, 52.167561599516105], [4.516838696215657, 52.16737618812867], [4.516842450635333, 52.16732697361963], [4.51684299444802, 52.16728256452669], [4.516842189861205, 52.167051554872515], [4.516841054144446, 52.166989386475514], [4.516835579617925, 52.166936499088], [4.516809864256757, 52.16676061562945], [4.516804563247048, 52.1667347139494], [4.516794113101585, 52.166691981131805], [4.516784842007264, 52.1666578967443], [4.51677661011438, 52.16663251009608], [4.516758502654026, 52.166590376078915], [4.516694585500733, 52.16645621902239], [4.516621513294303, 52.166293744191776], [4.516606434400688, 52.16626325222822], [4.516593535110625, 52.166241299221824], [4.516563075478651, 52.1661963025328], [4.516001907689234, 52.16539741768035], [4.515979380598607, 52.16536434816704], [4.515964164360143, 52.165339202903525], [4.515951993012139, 52.16531384101753], [4.515941367171826, 52.16528816333466], [4.515834334744484, 52.16501298028043], [4.515815788794876, 52.16496187051822], [4.515787968964824, 52.164878299739264], [4.515749594531731, 52.16476370306978], [4.515742518378144, 52.16474063695685], [4.515736525530516, 52.164716743732605], [4.515728398705496, 52.16466890130244], [4.515699021413477, 52.16446915049521], [4.515635378768383, 52.164039986266616], [4.515627315123107, 52.16397755535686], [4.515496855506575, 52.162569856809704], [4.515494042631333, 52.162525013845624], [4.515494387840618, 52.16248963222569], [4.515508355988, 52.16217849823927], [4.515364628416757, 52.16217476752489], [4.5153392774252, 52.16217484076675], [4.515303174861975, 52.162176357308404], [4.515228861403811, 52.16218120950817], [4.515183515646625, 52.16218522233984], [4.515142723125675, 52.16219043565717], [4.515042607044511, 52.16220462344402], [4.515025993513301, 52.16215690739095], [4.514998506517728, 52.16208099602399], [4.515006188161417, 52.16200438203613], [4.515016945668116, 52.161965564366234], [4.515017355956482, 52.161964093135325], [4.515028255065777, 52.161937466172986], [4.515046740880517, 52.16190035972061], [4.515081050423474, 52.161849400740074], [4.515124817202052, 52.16180136134559], [4.515138201642724, 52.161789434285076], [4.515062899474841, 52.161428716858524], [4.515050453926443, 52.1613690986166], [4.515045884425271, 52.16134720882355], [4.515001578207096, 52.161134966135904], [4.514799561282969, 52.16016720426461], [4.514677955903219, 52.159356819793516], [4.514658883239537, 52.1592297209274], [4.514491496332236, 52.158176273643846], [4.514395991851941, 52.157575193046036], [4.514299056238615, 52.15692220390019], [4.514259919154859, 52.15665855786559], [4.513960075417366, 52.156693998635525], [4.512354724654798, 52.156842299031204], [4.512184404750811, 52.15685803231395], [4.511093400393032, 52.15699683193186], [4.510723291834572, 52.157030141322714], [4.510123186373372, 52.15704997970917], [4.509726191953808, 52.15706310244369], [4.509614954968466, 52.15706677911384], [4.509613868308833, 52.15706681507352], [4.509447929806277, 52.15707229940126], [4.509223019847799, 52.15707398051374], [4.508860376848581, 52.157076689270895], [4.508483775127136, 52.15707950233297], [4.508422559620807, 52.15707995940084], [4.508357587311603, 52.157080444167875], [4.508248600836338, 52.15708190334889], [4.508158691498018, 52.157083108232285], [4.508153241303096, 52.15708318086335], [4.507145474146642, 52.15709667200077], [4.506973321513404, 52.15709433149653], [4.506180215970024, 52.15708354341804], [4.505313063740995, 52.15706295052038], [4.505195051441439, 52.15706014758985], [4.504987162199259, 52.157055209469306], [4.504925947932395, 52.15705375537411], [4.504877496014896, 52.15705260441279], [4.504402916880333, 52.157041329943034], [4.50411153244853, 52.15704339530474], [4.504106900061368, 52.157043428028196], [4.504106356275032, 52.15704343204572], [4.503604347929281, 52.15704698824989], [4.503643515578674, 52.157118242663934], [4.503753828667142, 52.15731892534033], [4.504046003757341, 52.1576803261747], [4.504515095671375, 52.158029896625656], [4.504620310580269, 52.15814078517402], [4.504680448583135, 52.15820416412613], [4.504640208732891, 52.158360974992554], [4.504317833026862, 52.158728844616505], [4.504296254207738, 52.15890932495942], [4.5044488114073, 52.15927521383549], [4.504654384685923, 52.159402873738294], [4.504830123478038, 52.15951200480717], [4.505434934403132, 52.159771921280345], [4.505462837111155, 52.159897403174924], [4.505303012542946, 52.16006923656179], [4.505137165902579, 52.16023516626511], [4.504875921154738, 52.16049653921399], [4.504894222894197, 52.16076591074465], [4.504938800540905, 52.16088182421418], [4.505347113433153, 52.16082243005625], [4.505359539834414, 52.160867126786364], [4.505366936222457, 52.16089040272026], [4.505374947874802, 52.1609105801013], [4.505379323254694, 52.160919055704156], [4.505389960163812, 52.16093546187245], [4.50540920345078, 52.16095919407177], [4.505423931979788, 52.16097432916612], [4.505439902497787, 52.160987861740516], [4.505456740995376, 52.1609999301319], [4.505483571487483, 52.16101733386018], [4.505563855719449, 52.161065690585325], [4.50560464213692, 52.161088594098], [4.505759254205066, 52.161172322501734], [4.505811168197755, 52.161201323060304], [4.506181660831127, 52.1614163595496], [4.506223495378143, 52.1614412150903], [4.506243709392741, 52.16145402234838], [4.506262596741898, 52.161467244891185], [4.506288691061977, 52.1614878332823], [4.506330046957792, 52.161523237007444], [4.506347791485932, 52.16154022386442], [4.506365709845085, 52.16156002930615], [4.506373513008725, 52.16156999575508], [4.506384132194772, 52.16158673340701], [4.506389186878451, 52.16159790638046], [4.506390309770763, 52.16160233217725], [4.506395893312833, 52.16163971779945], [4.506398314657202, 52.16166240095027], [4.506397872481757, 52.16168042146464], [4.506394971033896, 52.16169240607963], [4.506389792734474, 52.161704512123215], [4.506376645917978, 52.16172849031608], [4.506270420996035, 52.161907680498764], [4.505971617917019, 52.16209789440864], [4.505933891973525, 52.16212421757905], [4.505910979199386, 52.16214425906914], [4.505891791556909, 52.16216486057264], [4.505867542362428, 52.162195791755174], [4.505833244637237, 52.162245013236394], [4.505822610111194, 52.16226166937454], [4.505813220404238, 52.16227850291915], [4.505806827739954, 52.16229449947638], [4.50580283445475, 52.16231201610371], [4.505799016833785, 52.16234105670137], [4.505796332620032, 52.162376577265285], [4.505211295412319, 52.16236239775129], [4.505168356018545, 52.162439426144786], [4.50524445768501, 52.16273987306312], [4.505249717135514, 52.16276064024138], [4.505255477007658, 52.16278337805071], [4.505683525181365, 52.16328224017193], [4.505794527614942, 52.16356101785979], [4.505828174056954, 52.16384728434537], [4.505826177355346, 52.16391014151042], [4.505821438773881, 52.16397837363684], [4.50579312650105, 52.16401047182142], [4.505753499436835, 52.1640342322197], [4.505704143481158, 52.16405106812839], [4.505623712392196, 52.16406139706419], [4.505672115892029, 52.16421023829199], [4.505679831446339, 52.16423626104904], [4.505683197896466, 52.164252977793744], [4.505683788928477, 52.1642609405564], [4.505683237750206, 52.16426848665973], [4.505681101771819, 52.16427545098508], [4.505676797658941, 52.16428161522299], [4.505670362652597, 52.164286500514805], [4.505661997844903, 52.16429065671904], [4.505652196980976, 52.16429424933628], [4.505629689282487, 52.16430017140178], [4.50560483427651, 52.164304743679175], [4.505591872250893, 52.16430652375963], [4.505565599048526, 52.16430881559374], [4.505525795044114, 52.16430964075433], [4.505485906044329, 52.16430848039936], [4.505433110684869, 52.16430539776322], [4.505408806744008, 52.16430538771211], [4.505395090935357, 52.16430684570598], [4.505385169508149, 52.16430928944904], [4.505376714417308, 52.16431298290129], [4.505371675212994, 52.16431647356723], [4.505363910816243, 52.1643250831107], [4.505359750335119, 52.1643321869081], [4.505353604328699, 52.164347884136404], [4.505349167167403, 52.16436469085518], [4.505344134045502, 52.16439071357706], [4.505340542030281, 52.16441689630103], [4.505338472116136, 52.16444187863314], [4.505336150799493, 52.16445591984502], [4.505331854321987, 52.16446901228273], [4.505328546765064, 52.16447526756288], [4.505322964267007, 52.164482722997874], [4.505314815109709, 52.16449068062335], [4.505304497306106, 52.164499046329944], [4.505280884678966, 52.16451537162559], [4.505230985165202, 52.1645459058645], [4.505298444832668, 52.164623393224964], [4.505373588370388, 52.16462303109973], [4.505425877129692, 52.16462122062014], [4.505473322066102, 52.16462107649532], [4.505581151055695, 52.16461440445071], [4.505649044607447, 52.16461230691957], [4.505698512386619, 52.16458474477963], [4.505722733799369, 52.16456897140852], [4.505733271974162, 52.16456113858857], [4.505749195081624, 52.16454689340825], [4.505758799778294, 52.16453399974959], [4.505761555364301, 52.164527489526485], [4.50576242749002, 52.16452093735668], [4.505761391377954, 52.16451515300281], [4.505759012885562, 52.16450931636386], [4.505733618861205, 52.16446934650114], [4.505727426294017, 52.16445516342818], [4.505722077064912, 52.1644348495745], [4.505717525220621, 52.164391873031605], [4.505716323141229, 52.16435943377139], [4.505718116350898, 52.16434444471414], [4.505720280657481, 52.16433760015945], [4.505723727219, 52.16433140883364], [4.505728909056451, 52.16432609975792], [4.50573643562544, 52.16432175299941], [4.505745808929187, 52.16431834415907], [4.505768292391043, 52.16431342600999], [4.505807062875234, 52.16430860802698], [4.505889767511065, 52.16430123640066], [4.505918846969509, 52.164298003599164], [4.505967976401247, 52.16428990273585], [4.506000330220147, 52.16428334582206], [4.506041892679273, 52.164273943341605], [4.506059933952621, 52.1642690090207], [4.506085333890476, 52.16426067684491], [4.506110953279522, 52.16425144736012], [4.506136776386636, 52.164240933004464], [4.506156415165588, 52.164231645337814], [4.506240723392283, 52.164188970467045], [4.506265040814044, 52.16417586396834], [4.506280705363668, 52.164164775671594], [4.506287692865823, 52.16415811366799], [4.506298098478545, 52.16414625164354], [4.506312609529731, 52.164126289347685], [4.506335097307915, 52.16409043489387], [4.506408051900118, 52.16411233337086], [4.506646834454894, 52.1641742677759], [4.506691337928096, 52.16418581083018], [4.506776765540588, 52.16422300873887], [4.506822164893916, 52.16426632977759], [4.506853017277018, 52.164321598815], [4.506871717921702, 52.164415579098375], [4.506873104878804, 52.16446631501107], [4.506906503017865, 52.16568801475716], [4.506914815106389, 52.16578620361237], [4.506918149468637, 52.16582175382603], [4.506835628746427, 52.16582397122229], [4.506651762540207, 52.16582575631833], [4.506653881831671, 52.166374449978655], [4.506657210136329, 52.16646241211043], [4.506656542458688, 52.16649318602538], [4.506653839079402, 52.166507046413074], [4.506651258958083, 52.16651318490389], [4.506647444620278, 52.16651852850205], [4.506641965901504, 52.16652279981794], [4.506634301327429, 52.16652582955138], [4.506624944955703, 52.16652776881796], [4.506614367345185, 52.166528922277465], [4.50659087371665, 52.166529717687624], [4.506552724767521, 52.16652902736177], [4.506421501948869, 52.16652418541608], [4.506369184829955, 52.16652369484244], [4.506338083592754, 52.166526115296], [4.506322309299973, 52.16652836167816], [4.506292032974154, 52.16653409099764], [4.506250667432144, 52.16654407755943], [4.506300751176104, 52.16661802658876], [4.506321424405816, 52.16665210712512], [4.506328735280205, 52.16666875891936], [4.506330989962239, 52.16667709817435], [4.506331849761096, 52.16668544948273], [4.506331044561639, 52.16669372183149], [4.506325837279537, 52.16671029809097], [4.506313369365601, 52.166735205449015], [4.506194174171972, 52.16693457783062], [4.506180820420991, 52.166959622386855], [4.506173749457806, 52.166976477770206], [4.506171252321648, 52.16698499637194], [4.506169722668845, 52.16699338196713], [4.506168688969632, 52.16701033100036], [4.506169931713891, 52.167035997009755], [4.506187411260006, 52.16719087070512], [4.506766154020561, 52.167167893282134], [4.506827073552888, 52.16716698801828], [4.506925433563078, 52.16716766119741], [4.506903259754531, 52.16734742172541], [4.506899282616645, 52.16739640238493], [4.5068996362483, 52.167446464440395], [4.50690763395058, 52.16771778995002], [4.506885334448965, 52.16786124932357], [4.506807335682343, 52.16816555774221], [4.50679627417921, 52.1682001554586], [4.506801232910692, 52.16816825485248], [4.506796800476201, 52.16816698751165], [4.50676971656137, 52.16816217462249], [4.506758675745642, 52.16815907713481], [4.506744971794747, 52.168153066066125], [4.506736885330216, 52.1681473153823], [4.506730484765176, 52.16814066216242], [4.506724706825436, 52.16813127810904], [4.506722195414901, 52.168124235020585], [4.506715098692522, 52.168078286522004], [4.506709936700108, 52.16805348121363], [4.506701065063155, 52.16802064312233], [4.506691722575179, 52.16799699050484], [4.506682696345806, 52.167982271241705], [4.506677199989555, 52.1679755825201], [4.506670932168793, 52.16796953797297], [4.506663727834294, 52.167964352113984], [4.50665533873092, 52.16796030715507], [4.506644954327061, 52.167957508512416], [4.506633321702372, 52.16795595457232], [4.50662078529446, 52.167955304511096], [4.506607607495152, 52.16795530049301], [4.506580047968339, 52.16795651501295], [4.506293393681527, 52.167980690495625], [4.506250635644252, 52.16798339511317], [4.506222232290888, 52.16798417894479], [4.50620808590285, 52.167983992352056], [4.506179802216846, 52.167982123389095], [4.506137586181519, 52.16797707863536], [4.505913151811078, 52.16794258741993], [4.505889615666452, 52.1679798866377], [4.505860656537349, 52.16803163897079], [4.50584214912025, 52.1680680633369], [4.505830650627886, 52.168096405555275], [4.505816820204549, 52.16814405581043], [4.505799531603092, 52.16818434394533], [4.505734695174772, 52.16822187289174], [4.505685185709048, 52.16825385394098], [4.505661940520299, 52.168266585389574], [4.505618849879063, 52.1682862431482], [4.505477767335532, 52.1683471038961], [4.505451159838038, 52.16835974723684], [4.505432792924202, 52.168371376157275], [4.505424796183178, 52.168377801332504], [4.505418273852384, 52.16838433551709], [4.505411922832798, 52.16839322171721], [4.505407258614738, 52.168404044267795], [4.505409093716921, 52.16842346705959], [4.505408566145928, 52.16845716447196], [4.505404043706353, 52.168490903027674], [4.505394770791739, 52.168535315162494], [4.505392634471884, 52.16855204109368], [4.505392581407, 52.16855989835388], [4.505393652728546, 52.168567230949144], [4.505396318749335, 52.168573839235464], [4.505401178215696, 52.16857946070399], [4.505409900503968, 52.16858439999416], [4.505419371626235, 52.168587623408065], [4.505442063195392, 52.168592400167064], [4.505480995932126, 52.16859738376005], [4.505549816622268, 52.168603786397334], [4.505605317561751, 52.16860796521401], [4.50564496193081, 52.16860971428413], [4.505883117345597, 52.168615787789086], [4.505979157287162, 52.16861980015312], [4.506116320253099, 52.168627826048], [4.506182324968496, 52.16863225027735], [4.506249181109435, 52.16863790429114], [4.506319789174777, 52.16864582555987], [4.506391142465571, 52.16865509896822], [4.506442437039968, 52.16866300085351], [4.506495098437171, 52.168673425468725], [4.506508301634086, 52.168676521150836], [4.506521729746008, 52.16868051655482], [4.506534860144132, 52.16868559565631], [4.506545756209061, 52.168690994274534], [4.506555146261048, 52.168696921010124], [4.506562522270182, 52.168703116769926], [4.506567439184361, 52.1687093166385], [4.506569598481345, 52.16871523881569], [4.506568988584442, 52.16872102524806], [4.506566936761016, 52.16872498325066], [4.506564467658081, 52.168727566350896], [4.50656260762172, 52.16872840196075], [4.506524928646474, 52.16872698969928], [4.506275337580019, 52.16874915774153], [4.506220492040417, 52.16874709036007], [4.506140075586051, 52.16875137350541], [4.506129180354059, 52.168771901255305], [4.506097903890368, 52.16883082337159], [4.50605999742069, 52.168902242478296], [4.506002972990036, 52.16891691140694], [4.505976235987439, 52.16892507626581], [4.505964453967758, 52.16892936786671], [4.505954650872373, 52.168933688638155], [4.505946785924641, 52.16893817851107], [4.505934162467057, 52.16894835369161], [4.505923616254197, 52.16895979662168], [4.505908646810053, 52.16897926641182], [4.505752399839937, 52.1692009904782], [4.505529684380225, 52.16951494420293], [4.505501473775679, 52.16955590574001], [4.505491000663356, 52.16957517177494], [4.505482692325283, 52.169596750792735], [4.505478716665757, 52.169614740366846], [4.505476986899284, 52.16963914720342], [4.505515612640179, 52.169659405110835], [4.505527972307135, 52.16966517164469], [4.505541425593027, 52.169669309379536], [4.505585521928345, 52.16968092887591], [4.505648520979571, 52.169697841505354], [4.505650637982203, 52.169699244399425], [4.505651274610519, 52.16970113334177], [4.505649052485355, 52.169705342658055], [4.505659807461242, 52.16971736640575], [4.505665606115349, 52.169725332132586], [4.505670897068999, 52.16973442673112], [4.505674677387334, 52.1697441330039], [4.505675898836619, 52.169753932515924], [4.505673785304062, 52.16976329717994], [4.505668761787386, 52.169771879585205], [4.50566164940899, 52.169779336181286], [4.505653329918364, 52.16978588031608], [4.505596822695938, 52.16982497448609], [4.505570240501359, 52.1698452410752], [4.50553824567926, 52.16987343271892], [4.505524398310036, 52.1698875189929], [4.505512171143073, 52.16990136747301], [4.505495357406894, 52.16992262220463], [4.505484682834298, 52.16993809858888], [4.505459899097985, 52.16998015637751], [4.5054330797061, 52.17003118386824], [4.505425689939663, 52.17004837392141], [4.50542033529064, 52.170065785049644], [4.505417011393671, 52.170083416321475], [4.505413062124555, 52.17011899119939], [4.505367895495423, 52.17066312302151], [4.505367010196601, 52.17068991926325], [4.505367348790496, 52.17071678039149], [4.505374436109792, 52.17090484985201], [4.50606544393451, 52.170759536622775], [4.506107047418958, 52.17075117448087], [4.506149052350205, 52.17074380416011], [4.506191195420758, 52.170738320837174], [4.506233731458487, 52.1707338148881], [4.506575246985494, 52.17070068218923], [4.506788813682377, 52.17067921267805], [4.506845531230574, 52.170674410557794], [4.506873559185882, 52.170673325316386], [4.506901057331262, 52.17067434143572], [4.506914284554754, 52.1706760295043], [4.506940264833533, 52.170681280886434], [4.50696586919358, 52.17068802259949], [4.506991284894877, 52.170695508121824], [4.507117756861102, 52.170735227920794], [4.507168604350217, 52.17075057477159], [4.507207409201118, 52.17076073473411], [4.50723410725323, 52.170765920390764], [4.507261539112246, 52.170769705571516], [4.507303360968228, 52.170774046689274], [4.507528561859532, 52.1707929154718], [4.507421066765896, 52.171264454527815], [4.507333076699426, 52.171617439108225], [4.507214796282645, 52.17214593262276], [4.507214000908384, 52.17214948829516], [4.507188245524828, 52.17226456381786], [4.507078714071006, 52.17268010209134], [4.507052553614169, 52.17277915181668], [4.507317417070946, 52.17275376719876], [4.507322021133215, 52.172753326009925], [4.507699460305647, 52.172717150809106], [4.507712595700349, 52.17271589226754], [4.508039090878603, 52.17268459844831], [4.508080878885758, 52.172680593252565], [4.508095036738882, 52.17267923621537], [4.508596845253122, 52.172631138424705], [4.509361514362913, 52.17255783935508], [4.509371164794995, 52.17255691426447], [4.509381238556906, 52.17255594917489], [4.509382614067604, 52.172555816482024], [4.509400266945031, 52.17255412572755], [4.509460434210814, 52.17254835648634], [4.5097484761748, 52.17252074415877], [4.509785072451721, 52.17251723639966], [4.509841907056069, 52.17251178826099], [4.510218440917435, 52.172476082815834], [4.510270895921847, 52.17247110890484], [4.510429340454204, 52.17245608358927], [4.51043150251972, 52.172455878524076], [4.510432605515612, 52.17245577435694], [4.510577405216145, 52.17244204255359], [4.511146733552572, 52.172386099950806], [4.511195698091981, 52.17238128847766], [4.511282773645212, 52.17237273190521], [4.511296432438687, 52.17237138965582], [4.511524339604969, 52.17234899416681], [4.512400944661115, 52.1722628489582], [4.513695700075758, 52.17214082078739], [4.514791462064946, 52.17206438582898], [4.515428142152768, 52.17207481682342], [4.51549381401851, 52.172177994599124], [4.515536367771492, 52.172217467909704], [4.51567313108812, 52.17234432954687], [4.515742553848066, 52.172400253300545], [4.515875522846009, 52.17249486861354], [4.516234185901068, 52.17272537351122], [4.516442850953593, 52.172854043529895], [4.516631527357818, 52.17274073797158], [4.51665163444559, 52.17272813762578], [4.516669823731015, 52.1727155132315], [4.51667758380673, 52.17270918443983], [4.516683943541763, 52.17270283811916], [4.5166883518616, 52.17269646750508], [4.516690080822102, 52.17269006362865], [4.516688723925427, 52.172684002842146], [4.516684975644183, 52.172677911818205], [4.5166723160321, 52.17266537702779], [4.516646052741189, 52.172646050997706], [4.516488213880892, 52.1725427867203], [4.516391461089101, 52.172477938283244], [4.516335733603674, 52.17243805966773], [4.516188770643293, 52.17233085343213], [4.516152855433301, 52.17230365499114], [4.51612657783517, 52.17228238972081], [4.515973574823085, 52.1721525787732], [4.51594949834587, 52.17213038853216], [4.515920328700261, 52.17209978612302]]], ""type"": ""Polygon""}";2315;2020;546;28;Zuid-Holland;Leiden
