Solution	Feasible	UC_Riding	UC_Walking	UC_Waiting	Con_Time	Objective	Obj_Time
5_6_7_4_3_3_4_2_2_2_2_3_5_7_4_5_3_5_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-239483.239870799530763	0.097000000000000
5_5_4_2_3_3_4_2_2_2_1_3_5_5_4_5_3_3_9_4_3_7_8_3	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-192271.320205900090514	0.069000000000000
5_5_6_3_3_3_4_2_2_2_1_3_5_5_4_5_3_4_7_4_3_7_8_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-215100.422282647195971	0.100000000000000
6_5_7_4_3_3_4_2_2_2_2_3_5_7_4_5_3_6_6_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-244012.295832191419322	0.085000000000000
5_5_7_2_3_3_4_2_3_2_1_3_6_6_4_5_3_5_5_4_3_5_8_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-229564.412335229630116	0.106000000000000
5_5_6_2_3_3_4_2_2_2_1_3_5_5_4_5_3_4_7_5_3_7_8_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-212756.092357033339795	0.091000000000000
5_5_4_2_3_3_4_3_2_2_1_3_5_5_4_5_3_3_9_4_3_7_8_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-192963.911886511865305	0.090000000000000
5_5_7_6_3_3_4_2_2_2_1_3_5_8_5_5_3_5_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-237460.778641099343076	0.073000000000000
5_5_7_2_3_4_4_2_3_2_1_3_5_7_4_5_3_5_5_4_3_4_8_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-232092.838097117753932	0.153000000000000
5_5_4_3_3_3_4_2_2_2_1_3_5_5_4_5_3_3_9_4_3_7_8_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-195808.085083114885492	0.088000000000000
5_5_7_6_3_3_4_2_2_2_2_3_5_7_4_5_3_5_5_5_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-240298.974291262478800	0.168000000000000
6_5_7_4_3_3_4_2_3_2_1_3_5_7_5_5_3_6_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-244922.820248166128295	0.093000000000000
5_5_6_2_4_3_4_2_2_2_1_3_5_6_4_5_3_4_6_4_3_7_8_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-218110.149318447889527	0.091000000000000
5_6_8_3_4_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-241619.105395025515463	0.123000000000000
5_5_4_2_3_3_4_2_2_3_1_3_5_5_4_5_3_3_9_4_3_7_8_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-193344.183334739151178	0.078000000000000
6_6_7_4_3_3_4_2_3_2_1_3_5_7_4_5_3_5_5_4_3_4_5_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-241905.481803126254817	0.089000000000000
6_5_4_2_3_3_4_2_2_2_1_3_5_5_4_5_3_4_9_4_3_7_8_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-203188.351282089599408	0.111000000000000
5_5_6_5_3_3_4_2_4_2_2_3_5_7_4_5_3_6_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-241300.603044128220063	0.095000000000000
6_5_6_4_3_3_4_2_4_2_1_3_5_7_5_5_3_6_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-243111.315073487843620	0.091000000000000
5_5_4_2_3_3_4_2_2_2_1_3_5_5_4_5_3_4_9_4_3_8_8_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-201441.429867548868060	0.118000000000000
5_5_7_6_3_3_4_2_2_2_1_3_5_8_4_5_3_5_5_4_3_4_4_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-238743.359058830741560	0.082000000000000
5_5_4_2_4_3_4_2_2_2_1_3_5_5_4_5_3_3_9_4_3_7_8_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-192905.640856204845477	0.090000000000000
5_5_7_2_3_3_4_2_2_2_1_3_5_6_4_5_3_5_6_4_3_6_8_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-227092.416197610204108	0.092000000000000
5_5_6_2_3_3_4_2_2_2_1_3_5_6_4_5_3_4_7_4_3_7_8_1	1	1093414.613679107977077	13136.324053457541595	2280468.641594701912254	1.523000000000000	-218157.525863651389955	0.089000000000000
5_5_7_2_3_3_4_2_3_2_2_3_5_7_4_5_3_5_5_4_3_4_8_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-232135.433909661136568	0.150000000000000
5_5_4_2_3_3_5_2_2_2_1_3_5_5_4_5_3_3_9_4_3_7_8_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-192963.911886511865305	0.092000000000000
5_5_4_2_3_3_4_2_2_2_1_3_5_5_4_5_4_3_9_4_3_7_8_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-194322.507210895506432	0.085000000000000
6_5_8_4_3_3_4_2_3_2_1_3_5_7_4_5_3_6_5_4_3_4_4_1	1	1094355.681089944671839	14284.003158636369335	2174388.123033445794135	1.187000000000000	-246554.623751763283508	0.092000000000000
5_5_6_5_3_3_4_2_4_2_1_3_5_7_4_5_3_6_6_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-241291.337029751564842	0.075000000000000
6_5_7_5_3_3_4_2_2_2_2_4_5_7_4_5_3_5_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-242476.618063211237313	0.073000000000000
6_5_7_4_3_3_4_2_3_2_1_3_5_7_4_5_3_6_5_4_3_4_4_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-244956.497563393175369	0.073000000000000
5_6_8_3_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_5_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-241417.512028480326990	0.121000000000000
6_5_7_5_3_3_4_2_2_2_1_3_5_7_4_5_3_5_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-238655.481800144421868	0.073000000000000
5_5_4_2_3_3_4_2_2_2_1_3_5_6_4_5_3_3_9_4_3_7_8_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-194384.829442649090197	0.087000000000000
6_5_7_4_3_3_4_2_3_2_1_3_5_6_4_5_3_5_5_4_3_4_5_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-236032.632098295958713	0.093000000000000
5_5_7_6_3_3_4_2_2_2_1_3_5_7_4_5_3_5_5_4_3_4_4_1	1	1092191.811101251048967	15333.232947406682797	2238914.141759109217674	1.243000000000000	-235933.076176009228220	0.094000000000000
5_5_7_3_3_3_4_2_3_2_1_3_5_7_4_5_3_5_5_4_3_4_7_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-236015.080156856856775	0.089000000000000
5_5_8_3_3_3_4_2_2_2_3_3_5_7_4_6_3_6_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-243962.150959249993321	0.112000000000000
6_5_7_4_3_3_5_2_2_2_2_3_5_7_4_5_3_6_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-243972.543217712489422	0.104000000000000
5_5_4_2_4_3_4_2_2_2_1_3_5_5_4_5_3_4_9_4_3_7_8_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-201328.843349372968078	0.087000000000000
5_5_7_6_3_3_4_2_2_2_1_4_5_8_4_5_3_5_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-237460.778641099343076	0.089000000000000
5_5_4_2_3_4_4_2_2_2_1_3_5_5_4_5_3_3_9_4_3_7_8_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-192897.947309667564696	0.088000000000000
5_6_7_3_3_3_4_2_3_2_1_3_5_7_4_5_3_5_5_4_3_4_7_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-237248.259200313012116	0.078000000000000
5_5_6_2_3_3_4_2_3_2_1_3_5_7_4_5_3_5_5_4_3_4_8_1	1	1092460.791332489810884	13486.224744249484502	2272652.726137795951217	1.631000000000000	-226748.087742430681828	0.098000000000000
5_6_7_4_3_3_4_2_3_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-241770.566347687359666	0.092000000000000
5_5_4_2_3_3_4_2_2_2_1_3_6_5_4_5_3_3_9_4_3_7_8_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-192417.227083136123838	0.088000000000000
7_5_7_4_3_3_4_2_2_2_2_3_5_7_4_5_3_6_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-244857.656535305315629	0.076000000000000
5_5_4_2_3_3_4_2_2_2_1_3_5_5_4_5_3_4_9_4_4_7_8_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-201116.090481124148937	0.070000000000000
6_5_7_4_3_3_4_2_2_2_2_3_5_7_4_5_3_6_5_4_3_4_5_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-243727.620142887288239	0.102000000000000
5_5_8_2_3_3_4_2_2_2_1_3_5_6_4_5_3_5_5_4_3_6_8_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-228967.537643668823875	0.094000000000000
5_5_4_2_3_3_4_2_2_2_1_3_5_5_4_5_3_3_9_4_3_8_8_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-193031.898514813976362	0.071000000000000
5_5_5_2_3_3_4_2_2_2_1_3_5_5_4_5_3_4_7_4_3_7_8_1	1	1091986.735951656475663	15802.913115704472148	2385223.464501595124602	1.043000000000000	-208631.162396454368718	0.108000000000000
5_5_6_2_3_3_4_2_2_2_1_3_5_6_4_5_3_5_5_4_4_7_8_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-222251.758285768475616	0.089000000000000
6_5_6_4_3_3_4_2_4_2_1_3_5_7_4_5_3_6_5_5_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-243091.847895281505771	0.082000000000000
5_6_8_3_3_3_4_2_2_2_2_3_5_8_5_5_3_5_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-241624.837186990189366	0.159000000000000
5_5_4_2_3_3_4_2_2_2_1_3_5_5_4_5_3_3_9_4_3_7_8_1	0	1091082.948406329378486	30113.479812804383982	2500769.779070440679789	1.555000000000000	-193749.002809215104207	0.088000000000000
5_5_6_2_4_3_4_2_2_2_1_3_5_5_4_5_3_4_7_4_3_7_8_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-213041.786920974700479	0.092000000000000
5_5_8_4_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-245281.832727857632563	0.198000000000000
5_5_7_5_3_3_4_2_2_2_1_3_5_8_4_5_3_5_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-237063.488908504426945	0.089000000000000
5_5_4_2_3_3_4_2_2_2_1_3_5_5_4_5_3_3_9_4_3_7_7_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-192857.876383914670441	0.069000000000000
5_5_5_2_3_3_4_2_2_2_1_3_5_5_4_5_3_3_8_4_3_7_8_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-200354.927093640697422	0.115000000000000
5_5_6_5_3_3_4_2_4_2_1_3_6_7_4_5_3_6_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-241085.031936161307385	0.057000000000000
5_5_4_2_3_3_4_2_2_2_1_3_5_5_4_5_3_4_8_4_3_7_8_2	1	1092399.090217803604901	23113.417367177135020	2414660.481157324742526	1.510000000000000	-200594.345698736578925	0.074000000000000
5_5_5_2_3_3_4_2_2_2_1_3_5_5_4_5_3_3_8_4_3_7_8_2	1	1090519.419774264795706	25440.741960852523334	2386808.130984491668642	1.379000000000000	-199521.898184104677057	0.082000000000000
5_5_7_2_3_3_4_2_3_2_1_3_5_7_4_5_3_5_5_4_3_5_7_1	1	1092597.240334998583421	13469.412758919763291	2219137.334617555607110	1.602000000000000	-232062.950480099127162	0.114000000000000
5_5_4_2_3_3_4_2_2_2_1_3_5_5_4_5_3_4_9_4_3_7_7_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-200486.531442130450159	0.071000000000000
5_5_4_2_3_3_4_2_2_2_1_3_5_5_4_5_3_4_9_4_3_6_8_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-200594.345698736578925	0.118000000000000
5_5_5_2_3_3_4_2_2_2_1_3_5_5_4_5_3_4_8_4_3_7_8_1	1	1093431.518288820516318	14893.265422310079884	2375200.630509385373443	2.037000000000000	-208631.162396454368718	0.099000000000000
5_5_4_2_3_3_4_2_2_2_1_3_5_5_4_5_3_4_9_4_3_7_8_1	1	1092738.463330596685410	23113.417367177135020	2448179.595367383211851	1.372000000000000	-201383.975564361986471	0.136000000000000
5_5_4_2_3_3_4_2_2_2_1_3_5_5_4_6_3_4_9_4_3_7_8_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-200894.578360743355006	0.096000000000000
5_5_7_3_3_3_5_2_3_2_1_3_5_7_4_5_3_5_5_4_3_4_7_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-235333.629520189744653	0.095000000000000
5_5_6_5_3_3_4_2_4_2_1_3_5_6_4_5_3_6_5_4_3_4_4_1	1	1092594.451697704149410	15629.009779797524970	2278721.603213293477893	1.364000000000000	-235511.859280573233264	0.079000000000000
5_5_4_2_3_3_4_2_2_2_1_3_5_5_4_5_3_4_9_4_3_6_8_1	1	1092749.187125064432621	23252.381433927686885	2462945.336377205327153	2.069000000000000	-201383.975564361986471	0.089000000000000
