ID	Name	Type	Line
1492	Stop40_Route12	1	12
1493	Stop41_Route12	1	12
1494	Stop42_Route12	1	12
1495	Stop43_Route12	1	12
1496	Stop44_Route12	1	12
1497	Stop45_Route12	1	12
1498	Stop46_Route12	1	12
1499	Stop47_Route12	1	12
1500	Stop48_Route12	1	12
1501	Stop49_Route12	1	12
1502	Stop50_Route12	1	12
1503	Stop51_Route12	1	12
1504	Stop52_Route12	1	12
1505	Stop53_Route12	1	12
1506	Stop54_Route12	1	12
1507	Stop55_Route12	1	12
1508	Stop56_Route12	1	12
1509	Stop57_Route12	1	12
1510	Stop58_Route12	1	12
1511	Stop59_Route12	1	12
1512	Stop60_Route12	1	12
1513	Stop61_Route12	1	12
1514	Stop62_Route12	1	12
1515	Stop63_Route12	1	12
1516	Stop64_Route12	1	12
1517	Stop65_Route12	1	12
1518	Stop66_Route12	1	12
1519	Stop67_Route12	1	12
1520	Stop68_Route12	1	12
1521	Stop69_Route12	1	12
1522	Stop70_Route12	1	12
1523	Stop71_Route12	1	12
1524	Stop72_Route12	1	12
1525	Stop73_Route12	1	12
1526	Stop74_Route12	1	12
1527	Stop75_Route12	1	12
1528	Stop76_Route12	1	12
1529	Stop77_Route12	1	12
1530	Stop78_Route12	1	12
1531	Stop79_Route12	1	12
1532	Stop80_Route12	1	12
1533	Stop81_Route12	1	12
1534	Stop82_Route12	1	12
1535	Stop83_Route12	1	12
1536	Stop84_Route12	1	12
1537	Stop85_Route12	1	12
1538	Stop86_Route12	1	12
1539	Stop87_Route12	1	12
1540	Stop88_Route12	1	12
1541	Stop89_Route12	1	12
1542	Stop90_Route12	1	12
1543	Stop91_Route12	1	12
1544	Stop92_Route12	1	12
1545	Stop93_Route12	1	12
1546	Stop94_Route12	1	12
1547	Stop95_Route12	1	12
1548	Stop96_Route12	1	12
1549	Stop97_Route12	1	12
1550	Stop98_Route12	1	12
1551	Stop99_Route12	1	12
1552	Stop100_Route12	1	12
1553	Stop101_Route12	1	12
1554	Stop102_Route12	1	12
1555	Stop103_Route12	1	12
1556	Stop104_Route12	1	12
1557	Stop105_Route12	1	12
1558	Stop106_Route12	1	12
1559	Stop107_Route12	1	12
1560	Stop108_Route12	1	12
1561	Stop109_Route12	1	12
1562	Stop110_Route12	1	12
1563	Stop111_Route12	1	12
1564	Stop112_Route12	1	12
1565	Stop113_Route12	1	12
1566	Stop114_Route12	1	12
1567	Stop115_Route12	1	12
1568	Stop116_Route12	1	12
1569	Stop117_Route12	1	12
1570	Stop118_Route12	1	12
1571	Stop119_Route12	1	12
1572	Stop120_Route12	1	12
1573	Stop121_Route12	1	12
1574	Stop1_Route13	1	13
1575	Stop2_Route13	1	13
1576	Stop3_Route13	1	13
1577	Stop4_Route13	1	13
1578	Stop5_Route13	1	13
1579	Stop6_Route13	1	13
1580	Stop7_Route13	1	13
1581	Stop8_Route13	1	13
1582	Stop9_Route13	1	13
1583	Stop10_Route13	1	13
1584	Stop11_Route13	1	13
1585	Stop12_Route13	1	13
1586	Stop13_Route13	1	13
1587	Stop14_Route13	1	13
1588	Stop15_Route13	1	13
1589	Stop16_Route13	1	13
1590	Stop17_Route13	1	13
1591	Stop18_Route13	1	13
1592	Stop19_Route13	1	13
1593	Stop20_Route13	1	13
1594	Stop21_Route13	1	13
1595	Stop22_Route13	1	13
1596	Stop23_Route13	1	13
1597	Stop24_Route13	1	13
1598	Stop25_Route13	1	13
1599	Stop26_Route13	1	13
1600	Stop27_Route13	1	13
1601	Stop28_Route13	1	13
1602	Stop29_Route13	1	13
1603	Stop30_Route13	1	13
1604	Stop31_Route13	1	13
1605	Stop32_Route13	1	13
1606	Stop33_Route13	1	13
1607	Stop34_Route13	1	13
1608	Stop35_Route13	1	13
1609	Stop36_Route13	1	13
1610	Stop37_Route13	1	13
1611	Stop38_Route13	1	13
1612	Stop39_Route13	1	13
1613	Stop40_Route13	1	13
1614	Stop41_Route13	1	13
1615	Stop42_Route13	1	13
1616	Stop43_Route13	1	13
1617	Stop44_Route13	1	13
1618	Stop45_Route13	1	13
1619	Stop46_Route13	1	13
1620	Stop47_Route13	1	13
1621	Stop48_Route13	1	13
1622	Stop49_Route13	1	13
1623	Stop50_Route13	1	13
1624	Stop51_Route13	1	13
1625	Stop52_Route13	1	13
1626	Stop53_Route13	1	13
1627	Stop54_Route13	1	13
1628	Stop55_Route13	1	13
1629	Stop56_Route13	1	13
1630	Stop57_Route13	1	13
1631	Stop58_Route13	1	13
1632	Stop59_Route13	1	13
1633	Stop60_Route13	1	13
1634	Stop61_Route13	1	13
1635	Stop62_Route13	1	13
1636	Stop63_Route13	1	13
1637	Stop64_Route13	1	13
1638	Stop65_Route13	1	13
1639	Stop66_Route13	1	13
1640	Stop67_Route13	1	13
1641	Stop68_Route13	1	13
1642	Stop69_Route13	1	13
1643	Stop70_Route13	1	13
1644	Stop71_Route13	1	13
1645	Stop72_Route13	1	13
1646	Stop73_Route13	1	13
1647	Stop74_Route13	1	13
1648	Stop75_Route13	1	13
1649	Stop76_Route13	1	13
1650	Stop77_Route13	1	13
1651	Stop78_Route13	1	13
1652	Stop79_Route13	1	13
1653	Stop80_Route13	1	13
1654	Stop81_Route13	1	13
1655	Stop82_Route13	1	13
1656	Stop83_Route13	1	13
1657	Stop84_Route13	1	13
1658	Stop85_Route13	1	13
1659	Stop86_Route13	1	13
1660	Stop87_Route13	1	13
1661	Stop88_Route13	1	13
1662	Stop89_Route13	1	13
1663	Stop90_Route13	1	13
1664	Stop91_Route13	1	13
1665	Stop92_Route13	1	13
1666	Stop93_Route13	1	13
1667	Stop94_Route13	1	13
1668	Stop95_Route13	1	13
1669	Stop96_Route13	1	13
1670	Stop97_Route13	1	13
1671	Stop98_Route13	1	13
1672	Stop99_Route13	1	13
1673	Stop100_Route13	1	13
1674	Stop101_Route13	1	13
1675	Stop102_Route13	1	13
1676	Stop103_Route13	1	13
1677	Stop104_Route13	1	13
1678	Stop105_Route13	1	13
1679	Stop106_Route13	1	13
1680	Stop107_Route13	1	13
1681	Stop108_Route13	1	13
1682	Stop109_Route13	1	13
1683	Stop110_Route13	1	13
1684	Stop111_Route13	1	13
1685	Stop112_Route13	1	13
1686	Stop113_Route13	1	13
1687	Stop114_Route13	1	13
1688	Stop115_Route13	1	13
1689	Stop116_Route13	1	13
1690	Stop117_Route13	1	13
1691	Stop118_Route13	1	13
1692	Stop119_Route13	1	13
1693	Stop120_Route13	1	13
1694	Stop121_Route13	1	13
1695	Stop1_Route14	1	14
1696	Stop2_Route14	1	14
1697	Stop3_Route14	1	14
1698	Stop4_Route14	1	14
1699	Stop5_Route14	1	14
1700	Stop6_Route14	1	14
1701	Stop7_Route14	1	14
1702	Stop8_Route14	1	14
1703	Stop9_Route14	1	14
1704	Stop10_Route14	1	14
1705	Stop11_Route14	1	14
1706	Stop12_Route14	1	14
1707	Stop13_Route14	1	14
1708	Stop14_Route14	1	14
1709	Stop15_Route14	1	14
1710	Stop16_Route14	1	14
1711	Stop17_Route14	1	14
1712	Stop18_Route14	1	14
1713	Stop19_Route14	1	14
1714	Stop20_Route14	1	14
1715	Stop21_Route14	1	14
1716	Stop22_Route14	1	14
1717	Stop23_Route14	1	14
1718	Stop24_Route14	1	14
1719	Stop25_Route14	1	14
1720	Stop26_Route14	1	14
1721	Stop27_Route14	1	14
1722	Stop28_Route14	1	14
1723	Stop29_Route14	1	14
1724	Stop30_Route14	1	14
1725	Stop31_Route14	1	14
1726	Stop32_Route14	1	14
1727	Stop33_Route14	1	14
1728	Stop34_Route14	1	14
1729	Stop35_Route14	1	14
1730	Stop36_Route14	1	14
1731	Stop37_Route14	1	14
1732	Stop38_Route14	1	14
1733	Stop39_Route14	1	14
1734	Stop40_Route14	1	14
1735	Stop41_Route14	1	14
1736	Stop42_Route14	1	14
1737	Stop43_Route14	1	14
1738	Stop44_Route14	1	14
1739	Stop45_Route14	1	14
1740	Stop46_Route14	1	14
1741	Stop47_Route14	1	14
1742	Stop48_Route14	1	14
1743	Stop49_Route14	1	14
1744	Stop50_Route14	1	14
1745	Stop51_Route14	1	14
1746	Stop52_Route14	1	14
1747	Stop53_Route14	1	14
1748	Stop54_Route14	1	14
1749	Stop55_Route14	1	14
1750	Stop56_Route14	1	14
1751	Stop57_Route14	1	14
1752	Stop58_Route14	1	14
1753	Stop59_Route14	1	14
1754	Stop60_Route14	1	14
1755	Stop61_Route14	1	14
1756	Stop62_Route14	1	14
1757	Stop63_Route14	1	14
1758	Stop64_Route14	1	14
1759	Stop65_Route14	1	14
1760	Stop66_Route14	1	14
1761	Stop67_Route14	1	14
1762	Stop68_Route14	1	14
1763	Stop69_Route14	1	14
1764	Stop70_Route14	1	14
1765	Stop71_Route14	1	14
1766	Stop72_Route14	1	14
1767	Stop73_Route14	1	14
1768	Stop74_Route14	1	14
1769	Stop75_Route14	1	14
1770	Stop76_Route14	1	14
1771	Stop77_Route14	1	14
1772	Stop78_Route14	1	14
1773	Stop79_Route14	1	14
1774	Stop80_Route14	1	14
1775	Stop81_Route14	1	14
1776	Stop82_Route14	1	14
1777	Stop83_Route14	1	14
1778	Stop84_Route14	1	14
1779	Stop85_Route14	1	14
1780	Stop86_Route14	1	14
1781	Stop87_Route14	1	14
1782	Stop88_Route14	1	14
1783	Stop89_Route14	1	14
1784	Stop90_Route14	1	14
1785	Stop91_Route14	1	14
1786	Stop92_Route14	1	14
1787	Stop93_Route14	1	14
1788	Stop94_Route14	1	14
1789	Stop95_Route14	1	14
1790	Stop96_Route14	1	14
1791	Stop97_Route14	1	14
1792	Stop98_Route14	1	14
1793	Stop99_Route14	1	14
1794	Stop100_Route14	1	14
1795	Stop101_Route14	1	14
1796	Stop102_Route14	1	14
1797	Stop103_Route14	1	14
1798	Stop104_Route14	1	14
1799	Stop105_Route14	1	14
1800	Stop106_Route14	1	14
1801	Stop107_Route14	1	14
1802	Stop108_Route14	1	14
1803	Stop109_Route14	1	14
1804	Stop110_Route14	1	14
1805	Stop111_Route14	1	14
1806	Stop112_Route14	1	14
1807	Stop113_Route14	1	14
1808	Stop114_Route14	1	14
1809	Stop115_Route14	1	14
1810	Stop116_Route14	1	14
1811	Stop117_Route14	1	14
1812	Stop118_Route14	1	14
1813	Stop119_Route14	1	14
1814	Stop120_Route14	1	14
1815	Stop121_Route14	1	14
1816	Stop1_Route15	1	15
1817	Stop2_Route15	1	15
1818	Stop3_Route15	1	15
1819	Stop4_Route15	1	15
1820	Stop5_Route15	1	15
1821	Stop6_Route15	1	15
1822	Stop7_Route15	1	15
1823	Stop8_Route15	1	15
1824	Stop9_Route15	1	15
1825	Stop10_Route15	1	15
1826	Stop11_Route15	1	15
1827	Stop12_Route15	1	15
1828	Stop13_Route15	1	15
1829	Stop14_Route15	1	15
1830	Stop15_Route15	1	15
1831	Stop16_Route15	1	15
1832	Stop17_Route15	1	15
1833	Stop18_Route15	1	15
1834	Stop19_Route15	1	15
1835	Stop20_Route15	1	15
1836	Stop21_Route15	1	15
1837	Stop22_Route15	1	15
1838	Stop23_Route15	1	15
1839	Stop24_Route15	1	15
1840	Stop25_Route15	1	15
1841	Stop26_Route15	1	15
1842	Stop27_Route15	1	15
1843	Stop28_Route15	1	15
1844	Stop29_Route15	1	15
1845	Stop30_Route15	1	15
1846	Stop31_Route15	1	15
1847	Stop32_Route15	1	15
1848	Stop33_Route15	1	15
1849	Stop34_Route15	1	15
1850	Stop35_Route15	1	15
1851	Stop36_Route15	1	15
1852	Stop37_Route15	1	15
1853	Stop38_Route15	1	15
1854	Stop39_Route15	1	15
1855	Stop40_Route15	1	15
1856	Stop41_Route15	1	15
1857	Stop42_Route15	1	15
1858	Stop43_Route15	1	15
1859	Stop44_Route15	1	15
1860	Stop45_Route15	1	15
1861	Stop46_Route15	1	15
1862	Stop47_Route15	1	15
1863	Stop48_Route15	1	15
1864	Stop49_Route15	1	15
1865	Stop50_Route15	1	15
1866	Stop51_Route15	1	15
1867	Stop52_Route15	1	15
1868	Stop53_Route15	1	15
1869	Stop54_Route15	1	15
1870	Stop55_Route15	1	15
1871	Stop56_Route15	1	15
1872	Stop57_Route15	1	15
1873	Stop58_Route15	1	15
1874	Stop59_Route15	1	15
1875	Stop60_Route15	1	15
1876	Stop61_Route15	1	15
1877	Stop62_Route15	1	15
1878	Stop63_Route15	1	15
1879	Stop64_Route15	1	15
1880	Stop65_Route15	1	15
1881	Stop66_Route15	1	15
1882	Stop67_Route15	1	15
1883	Stop68_Route15	1	15
1884	Stop69_Route15	1	15
1885	Stop70_Route15	1	15
1886	Stop71_Route15	1	15
1887	Stop72_Route15	1	15
1888	Stop73_Route15	1	15
1889	Stop74_Route15	1	15
1890	Stop75_Route15	1	15
1891	Stop76_Route15	1	15
1892	Stop77_Route15	1	15
1893	Stop78_Route15	1	15
1894	Stop79_Route15	1	15
1895	Stop80_Route15	1	15
1896	Stop81_Route15	1	15
1897	Stop82_Route15	1	15
1898	Stop83_Route15	1	15
1899	Stop84_Route15	1	15
1900	Stop85_Route15	1	15
1901	Stop86_Route15	1	15
1902	Stop87_Route15	1	15
1903	Stop88_Route15	1	15
1904	Stop89_Route15	1	15
1905	Stop90_Route15	1	15
1906	Stop91_Route15	1	15
1907	Stop92_Route15	1	15
1908	Stop93_Route15	1	15
1909	Stop94_Route15	1	15
1910	Stop95_Route15	1	15
1911	Stop96_Route15	1	15
1912	Stop97_Route15	1	15
1913	Stop98_Route15	1	15
1914	Stop99_Route15	1	15
1915	Stop100_Route15	1	15
1916	Stop101_Route15	1	15
1917	Stop102_Route15	1	15
1918	Stop103_Route15	1	15
1919	Stop104_Route15	1	15
1920	Stop105_Route15	1	15
1921	Stop106_Route15	1	15
1922	Stop107_Route15	1	15
1923	Stop108_Route15	1	15
1924	Stop109_Route15	1	15
1925	Stop110_Route15	1	15
1926	Stop111_Route15	1	15
1927	Stop112_Route15	1	15
1928	Stop113_Route15	1	15
1929	Stop114_Route15	1	15
1930	Stop115_Route15	1	15
1931	Stop116_Route15	1	15
1932	Stop117_Route15	1	15
1933	Stop118_Route15	1	15
1934	Stop119_Route15	1	15
1935	Stop120_Route15	1	15
1936	Stop121_Route15	1	15
1937	Stop1_Route16	1	16
1938	Stop2_Route16	1	16
1939	Stop3_Route16	1	16
1940	Stop4_Route16	1	16
1941	Stop5_Route16	1	16
1942	Stop6_Route16	1	16
1943	Stop7_Route16	1	16
1944	Stop8_Route16	1	16
1945	Stop9_Route16	1	16
1946	Stop10_Route16	1	16
1947	Stop11_Route16	1	16
1948	Stop12_Route16	1	16
1949	Stop13_Route16	1	16
1950	Stop14_Route16	1	16
1951	Stop15_Route16	1	16
1952	Stop16_Route16	1	16
1953	Stop17_Route16	1	16
1954	Stop18_Route16	1	16
1955	Stop19_Route16	1	16
1956	Stop20_Route16	1	16
1957	Stop21_Route16	1	16
1958	Stop22_Route16	1	16
1959	Stop23_Route16	1	16
1960	Stop24_Route16	1	16
1961	Stop25_Route16	1	16
1962	Stop26_Route16	1	16
1963	Stop27_Route16	1	16
1964	Stop28_Route16	1	16
1965	Stop29_Route16	1	16
1966	Stop30_Route16	1	16
1967	Stop31_Route16	1	16
1968	Stop32_Route16	1	16
1969	Stop33_Route16	1	16
1970	Stop34_Route16	1	16
1971	Stop35_Route16	1	16
1972	Stop36_Route16	1	16
1973	Stop37_Route16	1	16
1974	Stop38_Route16	1	16
1975	Stop39_Route16	1	16
1976	Stop40_Route16	1	16
1977	Stop41_Route16	1	16
1978	Stop42_Route16	1	16
1979	Stop43_Route16	1	16
1980	Stop44_Route16	1	16
1981	Stop45_Route16	1	16
1982	Stop46_Route16	1	16
1983	Stop47_Route16	1	16
1984	Stop48_Route16	1	16
1985	Stop49_Route16	1	16
1986	Stop50_Route16	1	16
1987	Stop51_Route16	1	16
1988	Stop52_Route16	1	16
1989	Stop53_Route16	1	16
1990	Stop54_Route16	1	16
1991	Stop55_Route16	1	16
1992	Stop56_Route16	1	16
1993	Stop57_Route16	1	16
1994	Stop58_Route16	1	16
1995	Stop59_Route16	1	16
1996	Stop60_Route16	1	16
1997	Stop61_Route16	1	16
1998	Stop62_Route16	1	16
1999	Stop63_Route16	1	16
2000	Stop64_Route16	1	16
2001	Stop65_Route16	1	16
2002	Stop66_Route16	1	16
2003	Stop67_Route16	1	16
2004	Stop68_Route16	1	16
2005	Stop69_Route16	1	16
2006	Stop70_Route16	1	16
2007	Stop71_Route16	1	16
2008	Stop72_Route16	1	16
2009	Stop73_Route16	1	16
2010	Stop74_Route16	1	16
2011	Stop75_Route16	1	16
2012	Stop76_Route16	1	16
2013	Stop77_Route16	1	16
2014	Stop78_Route16	1	16
2015	Stop79_Route16	1	16
2016	Stop80_Route16	1	16
2017	Stop81_Route16	1	16
2018	Stop82_Route16	1	16
2019	Stop83_Route16	1	16
2020	Stop84_Route16	1	16
2021	Stop85_Route16	1	16
2022	Stop86_Route16	1	16
2023	Stop87_Route16	1	16
2024	Stop88_Route16	1	16
2025	Stop89_Route16	1	16
2026	Stop90_Route16	1	16
2027	Stop91_Route16	1	16
2028	Stop92_Route16	1	16
2029	Stop93_Route16	1	16
2030	Stop94_Route16	1	16
2031	Stop95_Route16	1	16
2032	Stop96_Route16	1	16
2033	Stop97_Route16	1	16
2034	Stop98_Route16	1	16
2035	Stop99_Route16	1	16
2036	Stop100_Route16	1	16
2037	Stop101_Route16	1	16
2038	Stop102_Route16	1	16
2039	Stop103_Route16	1	16
2040	Stop104_Route16	1	16
2041	Stop105_Route16	1	16
2042	Stop106_Route16	1	16
2043	Stop107_Route16	1	16
2044	Stop108_Route16	1	16
2045	Stop109_Route16	1	16
2046	Stop110_Route16	1	16
2047	Stop111_Route16	1	16
2048	Stop112_Route16	1	16
2049	Stop113_Route16	1	16
2050	Stop114_Route16	1	16
2051	Stop115_Route16	1	16
2052	Stop116_Route16	1	16
2053	Stop117_Route16	1	16
2054	Stop118_Route16	1	16
2055	Stop119_Route16	1	16
2056	Stop120_Route16	1	16
2057	Stop121_Route16	1	16
2058	Stop1_Route17	1	17
2059	Stop2_Route17	1	17
2060	Stop3_Route17	1	17
2061	Stop4_Route17	1	17
2062	Stop5_Route17	1	17
2063	Stop6_Route17	1	17
2064	Stop7_Route17	1	17
2065	Stop8_Route17	1	17
2066	Stop9_Route17	1	17
2067	Stop10_Route17	1	17
2068	Stop11_Route17	1	17
2069	Stop12_Route17	1	17
2070	Stop13_Route17	1	17
2071	Stop14_Route17	1	17
2072	Stop15_Route17	1	17
2073	Stop16_Route17	1	17
2074	Stop17_Route17	1	17
2075	Stop18_Route17	1	17
2076	Stop19_Route17	1	17
2077	Stop20_Route17	1	17
2078	Stop21_Route17	1	17
2079	Stop22_Route17	1	17
2080	Stop23_Route17	1	17
2081	Stop24_Route17	1	17
2082	Stop25_Route17	1	17
2083	Stop26_Route17	1	17
2084	Stop27_Route17	1	17
2085	Stop28_Route17	1	17
2086	Stop29_Route17	1	17
2087	Stop30_Route17	1	17
2088	Stop31_Route17	1	17
2089	Stop32_Route17	1	17
2090	Stop33_Route17	1	17
2091	Stop34_Route17	1	17
2092	Stop35_Route17	1	17
2093	Stop36_Route17	1	17
2094	Stop37_Route17	1	17
2095	Stop38_Route17	1	17
2096	Stop39_Route17	1	17
2097	Stop40_Route17	1	17
2098	Stop41_Route17	1	17
2099	Stop42_Route17	1	17
2100	Stop43_Route17	1	17
2101	Stop44_Route17	1	17
2102	Stop45_Route17	1	17
2103	Stop46_Route17	1	17
2104	Stop47_Route17	1	17
2105	Stop48_Route17	1	17
2106	Stop49_Route17	1	17
2107	Stop50_Route17	1	17
2108	Stop51_Route17	1	17
2109	Stop52_Route17	1	17
2110	Stop53_Route17	1	17
2111	Stop54_Route17	1	17
2112	Stop55_Route17	1	17
2113	Stop56_Route17	1	17
2114	Stop57_Route17	1	17
2115	Stop58_Route17	1	17
2116	Stop59_Route17	1	17
2117	Stop60_Route17	1	17
2118	Stop61_Route17	1	17
2119	Stop62_Route17	1	17
2120	Stop63_Route17	1	17
2121	Stop64_Route17	1	17
2122	Stop65_Route17	1	17
2123	Stop66_Route17	1	17
2124	Stop67_Route17	1	17
2125	Stop68_Route17	1	17
2126	Stop69_Route17	1	17
2127	Stop70_Route17	1	17
2128	Stop71_Route17	1	17
2129	Stop72_Route17	1	17
2130	Stop73_Route17	1	17
2131	Stop74_Route17	1	17
2132	Stop75_Route17	1	17
2133	Stop76_Route17	1	17
2134	Stop77_Route17	1	17
2135	Stop78_Route17	1	17
2136	Stop79_Route17	1	17
2137	Stop80_Route17	1	17
2138	Stop81_Route17	1	17
2139	Stop82_Route17	1	17
2140	Stop83_Route17	1	17
2141	Stop84_Route17	1	17
2142	Stop85_Route17	1	17
2143	Stop86_Route17	1	17
2144	Stop87_Route17	1	17
2145	Stop88_Route17	1	17
2146	Stop89_Route17	1	17
2147	Stop90_Route17	1	17
2148	Stop91_Route17	1	17
2149	Stop92_Route17	1	17
2150	Stop93_Route17	1	17
2151	Stop94_Route17	1	17
2152	Stop95_Route17	1	17
2153	Stop96_Route17	1	17
2154	Stop97_Route17	1	17
2155	Stop98_Route17	1	17
2156	Stop99_Route17	1	17
2157	Stop100_Route17	1	17
2158	Stop101_Route17	1	17
2159	Stop102_Route17	1	17
2160	Stop103_Route17	1	17
2161	Stop104_Route17	1	17
2162	Stop105_Route17	1	17
2163	Stop106_Route17	1	17
2164	Stop107_Route17	1	17
2165	Stop108_Route17	1	17
2166	Stop109_Route17	1	17
2167	Stop110_Route17	1	17
2168	Stop111_Route17	1	17
2169	Stop112_Route17	1	17
2170	Stop113_Route17	1	17
2171	Stop114_Route17	1	17
2172	Stop115_Route17	1	17
2173	Stop116_Route17	1	17
2174	Stop117_Route17	1	17
2175	Stop118_Route17	1	17
2176	Stop119_Route17	1	17
2177	Stop120_Route17	1	17
2178	Stop121_Route17	1	17
2179	Stop1_Route18	1	18
2180	Stop2_Route18	1	18
2181	Stop3_Route18	1	18
2182	Stop4_Route18	1	18
2183	Stop5_Route18	1	18
2184	Stop6_Route18	1	18
2185	Stop7_Route18	1	18
2186	Stop8_Route18	1	18
2187	Stop9_Route18	1	18
2188	Stop10_Route18	1	18
2189	Stop11_Route18	1	18
2190	Stop12_Route18	1	18
2191	Stop13_Route18	1	18
2192	Stop14_Route18	1	18
2193	Stop15_Route18	1	18
2194	Stop16_Route18	1	18
2195	Stop17_Route18	1	18
2196	Stop18_Route18	1	18
2197	Stop19_Route18	1	18
2198	Stop20_Route18	1	18
2199	Stop21_Route18	1	18
2200	Stop22_Route18	1	18
2201	Stop23_Route18	1	18
2202	Stop24_Route18	1	18
2203	Stop25_Route18	1	18
2204	Stop26_Route18	1	18
2205	Stop27_Route18	1	18
2206	Stop28_Route18	1	18
2207	Stop29_Route18	1	18
2208	Stop30_Route18	1	18
2209	Stop31_Route18	1	18
2210	Stop32_Route18	1	18
2211	Stop33_Route18	1	18
2212	Stop34_Route18	1	18
2213	Stop35_Route18	1	18
2214	Stop36_Route18	1	18
2215	Stop37_Route18	1	18
2216	Stop38_Route18	1	18
2217	Stop39_Route18	1	18
2218	Stop40_Route18	1	18
2219	Stop41_Route18	1	18
2220	Stop42_Route18	1	18
2221	Stop43_Route18	1	18
2222	Stop44_Route18	1	18
2223	Stop45_Route18	1	18
2224	Stop46_Route18	1	18
2225	Stop47_Route18	1	18
2226	Stop48_Route18	1	18
2227	Stop49_Route18	1	18
2228	Stop50_Route18	1	18
2229	Stop51_Route18	1	18
2230	Stop52_Route18	1	18
2231	Stop53_Route18	1	18
2232	Stop54_Route18	1	18
2233	Stop55_Route18	1	18
2234	Stop56_Route18	1	18
2235	Stop57_Route18	1	18
2236	Stop58_Route18	1	18
2237	Stop59_Route18	1	18
2238	Stop60_Route18	1	18
2239	Stop61_Route18	1	18
2240	Stop62_Route18	1	18
2241	Stop63_Route18	1	18
2242	Stop64_Route18	1	18
2243	Stop65_Route18	1	18
2244	Stop66_Route18	1	18
2245	Stop67_Route18	1	18
2246	Stop68_Route18	1	18
2247	Stop69_Route18	1	18
2248	Stop70_Route18	1	18
2249	Stop71_Route18	1	18
2250	Stop72_Route18	1	18
2251	Stop73_Route18	1	18
2252	Stop74_Route18	1	18
2253	Stop75_Route18	1	18
2254	Stop76_Route18	1	18
2255	Stop77_Route18	1	18
2256	Stop78_Route18	1	18
2257	Stop79_Route18	1	18
2258	Stop80_Route18	1	18
2259	Stop81_Route18	1	18
2260	Stop82_Route18	1	18
2261	Stop83_Route18	1	18
2262	Stop84_Route18	1	18
2263	Stop85_Route18	1	18
2264	Stop86_Route18	1	18
2265	Stop87_Route18	1	18
2266	Stop88_Route18	1	18
2267	Stop89_Route18	1	18
2268	Stop90_Route18	1	18
2269	Stop91_Route18	1	18
2270	Stop92_Route18	1	18
2271	Stop93_Route18	1	18
2272	Stop94_Route18	1	18
2273	Stop95_Route18	1	18
2274	Stop96_Route18	1	18
2275	Stop97_Route18	1	18
2276	Stop98_Route18	1	18
2277	Stop99_Route18	1	18
2278	Stop100_Route18	1	18
2279	Stop101_Route18	1	18
2280	Stop102_Route18	1	18
2281	Stop103_Route18	1	18
2282	Stop104_Route18	1	18
2283	Stop105_Route18	1	18
2284	Stop106_Route18	1	18
2285	Stop107_Route18	1	18
2286	Stop108_Route18	1	18
2287	Stop109_Route18	1	18
2288	Stop110_Route18	1	18
2289	Stop111_Route18	1	18
2290	Stop112_Route18	1	18
2291	Stop113_Route18	1	18
2292	Stop114_Route18	1	18
2293	Stop115_Route18	1	18
2294	Stop116_Route18	1	18
2295	Stop117_Route18	1	18
2296	Stop118_Route18	1	18
2297	Stop119_Route18	1	18
2298	Stop120_Route18	1	18
2299	Stop121_Route18	1	18
2300	Stop1_Route19	1	19
2301	Stop2_Route19	1	19
2302	Stop3_Route19	1	19
2303	Stop4_Route19	1	19
2304	Stop5_Route19	1	19
2305	Stop6_Route19	1	19
2306	Stop7_Route19	1	19
2307	Stop8_Route19	1	19
2308	Stop9_Route19	1	19
2309	Stop10_Route19	1	19
2310	Stop11_Route19	1	19
2311	Stop12_Route19	1	19
2312	Stop13_Route19	1	19
2313	Stop14_Route19	1	19
2314	Stop15_Route19	1	19
2315	Stop16_Route19	1	19
2316	Stop17_Route19	1	19
2317	Stop18_Route19	1	19
2318	Stop19_Route19	1	19
2319	Stop20_Route19	1	19
2320	Stop21_Route19	1	19
2321	Stop22_Route19	1	19
2322	Stop23_Route19	1	19
2323	Stop24_Route19	1	19
2324	Stop25_Route19	1	19
2325	Stop26_Route19	1	19
2326	Stop27_Route19	1	19
2327	Stop28_Route19	1	19
2328	Stop29_Route19	1	19
2329	Stop30_Route19	1	19
2330	Stop31_Route19	1	19
2331	Stop32_Route19	1	19
2332	Stop33_Route19	1	19
2333	Stop34_Route19	1	19
2334	Stop35_Route19	1	19
2335	Stop36_Route19	1	19
2336	Stop37_Route19	1	19
2337	Stop38_Route19	1	19
2338	Stop39_Route19	1	19
2339	Stop40_Route19	1	19
2340	Stop41_Route19	1	19
2341	Stop42_Route19	1	19
2342	Stop43_Route19	1	19
2343	Stop44_Route19	1	19
2344	Stop45_Route19	1	19
2345	Stop46_Route19	1	19
2346	Stop47_Route19	1	19
2347	Stop48_Route19	1	19
2348	Stop49_Route19	1	19
2349	Stop50_Route19	1	19
2350	Stop51_Route19	1	19
2351	Stop52_Route19	1	19
2352	Stop53_Route19	1	19
2353	Stop54_Route19	1	19
2354	Stop55_Route19	1	19
2355	Stop56_Route19	1	19
2356	Stop57_Route19	1	19
2357	Stop58_Route19	1	19
2358	Stop59_Route19	1	19
2359	Stop60_Route19	1	19
2360	Stop61_Route19	1	19
2361	Stop62_Route19	1	19
2362	Stop63_Route19	1	19
2363	Stop64_Route19	1	19
2364	Stop65_Route19	1	19
2365	Stop66_Route19	1	19
