ID, lat, lng
0, 4.6852901180740645, 52.325206935908085
1, 4.0836009344835835, 51.913663560545054
2, 4.703997808408445, 52.28180715368357
3, 4.646656557795409, 52.22994032970383
4, 4.600386324227896, 52.24017003261568
5, 4.611981401679879, 52.32194619413763
6, 4.674175326121306, 52.17380555557639
7, 4.602365759172282, 52.15068650157258
8, 4.592237353215193, 52.11496683110651
9, 5.109187957224825, 51.99417483842828
10, 4.83773004969062, 52.14562715466478
11, 4.492994122866628, 52.094745243831994
12, 4.561753192781905, 52.064173688241404
13, 4.585621790080674, 52.10635901982673
14, 4.531469251746688, 52.153999572791946
15, 4.528035166075044, 52.16770822749663
16, 4.5278743225734495, 52.1667917707795
17, 4.521163643029504, 52.08574228226329
18, 4.493489279485092, 52.094737974349826
19, 4.493508305096363, 52.10759366636502
20, 4.51470086909947, 52.26405135694629
21, 4.574153034335781, 52.206577098375206
22, 4.574799460793474, 52.213340423728454
23, 4.490472399156373, 52.30629195876075
24, 4.471332019080825, 52.413790093904986
25, 4.138683249707575, 51.95373622866748
26, 4.409640515728094, 52.13019048784881
27, 4.409984588878711, 52.19356965485582
28, 4.507021217081398, 52.14714140422686
29, 4.509489183874709, 52.16468655676948
30, 4.5086793424964515, 52.15036477150066
31, 4.508200475647474, 52.14782658242664
32, 4.429255005684607, 52.191475738234764
33, 4.459131041320029, 52.12819566182898
34, 4.4334393278991495, 52.132698068148876
35, 4.549616195894467, 52.195845631182806
36, 4.498764980637203, 52.157157397233746
37, 4.509084109449365, 52.16028988943931
38, 4.509845941830472, 52.151506303410976
39, 4.509605920925148, 52.158577901991364
40, 4.509857848406814, 52.15908345534221
41, 4.5212092311427625, 52.14482760621249
42, 4.518995956851429, 52.133524332943
43, 4.5099940292464025, 52.14641254489021
44, 4.4588403940809505, 52.235058849965334
45, 4.457743015473809, 52.23119530852146
46, 4.422569446262545, 52.229214335168336
47, 4.362636897679926, 52.26792574367495
48, 4.3595414369300824, 52.27113884449304
49, 4.489105217349259, 52.09918043158513
50, 4.47171442395003, 52.116850821868994
51, 4.443963572097853, 52.146650539460964
52, 4.464814549709429, 52.14134550821583
53, 4.461526860452706, 52.203099670126484
54, 4.52846042226175, 52.16911249346286
55, 4.530795975275595, 52.172984558824105
56, 4.51644670090364, 52.197805763234264
57, 4.51150043397295, 52.178388519666804
58, 4.49619823741603, 52.138628176175445
59, 4.501704759538838, 52.14777472396126
60, 4.499469532780201, 52.15663265266891
61, 4.502711958327275, 52.157266815407816
62, 4.500077835459225, 52.151139617063
