Solution	Feasible	UC_Riding	UC_Walking	UC_Waiting	Con_Time	Objective	Obj_Time
5_5_4_2_3_3_4_2_3_2_1_3_5_5_4_5_3_3_10_4_3_7_7_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-571229.785648136865348	0.102000000000000
5_5_4_2_3_3_4_2_2_2_1_3_5_6_4_5_3_4_10_4_3_7_5_3	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-588661.366293105180375	0.044000000000000
5_5_5_2_3_3_4_2_2_2_1_3_5_5_4_5_3_3_10_4_3_7_7_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-574378.681269202032126	0.095000000000000
5_5_4_2_3_3_4_2_2_2_2_3_5_6_4_5_3_4_10_4_3_7_5_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-592663.438201010227203	0.044000000000000
7_5_6_2_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_3_4_4_1	1	1098011.402259058551863	13949.346422272345080	2247167.987015455961227	2.539000000000000	-655232.069414074067026	0.074000000000000
5_5_4_2_3_3_4_2_2_2_1_3_5_5_4_5_3_3_10_4_4_7_7_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-566367.354975108872168	0.050000000000000
5_5_4_2_3_3_4_2_2_2_1_4_5_6_4_5_3_4_10_4_3_7_5_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-587963.377793481689878	0.047000000000000
5_5_4_2_3_3_4_2_2_2_1_3_5_5_4_5_3_3_10_4_3_7_8_2	1	1090574.041607062797993	30118.463305557772401	2458157.557512915693223	4.078000000000000	-566316.631614397861995	0.083000000000000
8_5_6_3_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-654094.895485334214754	0.068000000000000
6_6_6_3_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_3_4_4_1	1	1092964.474920660024509	14111.635997903485986	2181924.493802165612578	1.062000000000000	-661342.306628447724506	0.042000000000000
6_6_7_4_3_3_4_2_4_2_1_4_5_6_4_5_3_5_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-661317.389793364331126	0.052000000000000
7_5_6_3_3_3_4_2_2_2_1_4_5_6_4_5_3_5_8_4_3_4_4_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-639712.265554972575046	0.045000000000000
5_5_4_2_3_3_4_2_2_2_1_3_5_5_4_5_3_4_10_4_3_6_7_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-578831.542812990956008	0.043000000000000
7_5_5_3_3_3_4_2_3_2_1_3_5_7_4_5_3_5_7_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-639352.533691206830554	0.040000000000000
5_5_4_2_3_3_4_2_2_2_1_3_5_5_4_5_3_3_10_4_3_7_7_2	1	1090170.413305456051603	30031.837979864794761	2472405.467787880916148	4.721000000000000	-566367.354975108872168	0.039000000000000
5_6_8_4_3_3_4_2_3_2_1_3_5_6_4_5_3_5_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-648417.296288529876620	0.043000000000000
6_5_6_3_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_4_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-657118.959634246653877	0.044000000000000
6_5_6_3_3_4_4_2_2_2_1_3_5_6_4_5_3_5_9_4_3_4_4_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-632002.601599100977182	0.042000000000000
5_5_4_2_3_3_4_2_2_2_1_3_5_5_4_5_3_4_9_4_3_7_6_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-578848.812958734692074	0.042000000000000
6_6_7_4_3_3_4_2_4_2_1_3_6_6_4_5_3_5_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-664779.019852893776260	0.044000000000000
8_5_6_2_3_3_4_2_2_2_3_3_5_8_4_5_4_5_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-656734.621062479098327	0.058000000000000
6_6_6_4_3_3_4_2_2_2_4_3_5_7_4_5_3_5_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-663821.809340492822230	0.047000000000000
5_5_4_2_3_3_4_2_2_2_1_3_5_5_4_5_3_3_10_4_3_7_8_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-565255.723673679749481	0.037000000000000
8_5_7_3_3_3_4_2_2_2_4_3_5_6_4_5_3_3_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-644183.687973439344205	0.071000000000000
6_6_6_4_4_3_4_2_2_2_3_3_5_7_4_5_3_5_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-661148.349065131158568	0.049000000000000
8_5_7_2_3_3_4_2_2_2_4_3_6_6_5_5_3_4_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-652454.428389104316011	0.057000000000000
5_5_4_2_3_3_4_2_2_2_1_3_5_5_4_6_3_3_10_4_3_7_7_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-566909.709674051497132	0.091000000000000
7_5_6_2_3_3_4_2_2_2_4_3_6_8_4_5_3_4_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-650545.365796068566851	0.057000000000000
5_5_6_2_3_3_4_2_2_2_1_3_5_6_4_5_3_4_10_4_3_6_5_2	1	1092284.443726875353605	13715.323913612031902	2292777.067273105960339	0.836000000000000	-605149.409924165811390	0.063000000000000
5_5_4_2_3_3_4_2_2_2_1_3_5_5_4_5_3_3_9_4_3_7_8_2	1	1090660.839984771562740	30107.045589890905831	2462333.566262451931834	1.853000000000000	-566316.631614397861995	0.037000000000000
6_5_6_3_3_3_4_2_2_2_1_3_5_5_4_5_3_5_10_4_3_4_4_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-622673.526248820126057	0.043000000000000
6_7_7_4_3_3_4_2_2_2_3_3_5_6_4_5_3_5_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-663126.651304490631446	0.049000000000000
7_5_6_3_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_3_4_4_1	1	1098839.613479080609977	14554.866297565913555	2205893.741160530131310	1.524000000000000	-665188.862888843636028	0.060000000000000
5_5_4_2_3_3_4_2_2_2_1_3_5_5_4_5_3_3_10_4_3_6_8_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-566316.631614397861995	0.038000000000000
5_5_4_2_3_3_4_2_2_2_1_3_5_5_4_5_3_3_10_4_3_8_7_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-566315.657366278814152	0.097000000000000
5_5_4_2_3_3_4_2_2_2_1_3_6_5_4_5_3_3_10_4_3_7_7_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-565583.542983373161405	0.069000000000000
5_5_4_2_3_3_4_2_2_2_1_3_5_5_4_5_3_4_10_4_3_6_6_2	1	1090689.436573051614687	23544.865256308636162	2453569.774372654967010	1.968000000000000	-578860.605386291746981	0.042000000000000
6_5_5_2_3_3_4_2_2_2_1_3_5_6_4_5_3_4_10_4_3_5_6_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-606510.348045025370084	0.044000000000000
8_6_6_2_3_3_4_2_2_2_3_3_6_7_4_5_3_4_5_4_3_4_4_1	1	1098949.771424828097224	14019.979843984248873	2237559.772767753805965	1.031000000000000	-653077.338871647720225	0.043000000000000
6_6_8_3_3_3_4_3_3_2_1_3_5_6_4_5_3_5_5_4_3_4_4_1	1	1093176.561289768666029	14350.918107944773510	2194208.293581690173596	0.932000000000000	-654411.595288556418382	0.064000000000000
5_5_4_2_3_3_4_2_2_2_1_3_5_5_4_5_3_4_10_5_3_7_6_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-578875.781380352214910	0.040000000000000
5_5_4_2_3_4_4_2_2_2_1_3_5_5_4_5_3_3_10_4_3_7_7_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-566262.651504753390327	0.068000000000000
5_5_4_2_3_3_4_2_2_2_1_3_5_5_4_5_3_3_10_4_3_7_6_2	1	1089952.358930335380137	30021.036525767165585	2487920.737304887734354	1.636000000000000	-566367.354975108872168	0.069000000000000
6_5_5_3_3_3_4_2_2_2_1_3_5_6_4_5_3_4_10_5_3_4_5_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-616046.152336463565007	0.041000000000000
5_5_4_2_3_3_4_2_2_2_1_3_5_5_4_5_3_3_10_4_3_6_7_2	1	1089928.132704454474151	30018.203528945792641	2488378.444957442581654	1.363000000000000	-566356.585695533431135	0.073000000000000
6_5_7_4_3_3_4_3_2_2_2_3_5_7_4_5_3_5_5_4_3_4_4_1	1	1094873.593969719950110	14399.967036604441091	2212376.308017509523779	0.979000000000000	-657984.040949183050543	0.059000000000000
5_5_5_2_3_3_4_2_2_2_1_3_5_5_4_5_3_4_10_4_3_6_5_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-587185.095507924794219	0.046000000000000
5_5_4_2_3_3_4_2_2_2_1_3_5_5_4_5_3_4_10_4_3_7_7_2	1	1091714.928924587788060	23471.489341691478330	2419489.897340985946357	2.255000000000000	-578875.781380352214910	0.069000000000000
6_5_5_3_3_3_4_2_2_2_1_3_6_6_4_5_3_4_10_4_3_4_5_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-617511.133796432288364	0.042000000000000
5_5_4_2_3_3_4_2_2_2_1_3_5_5_4_5_3_3_10_4_3_7_7_3	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-566891.484570641419850	0.069000000000000
5_5_4_2_3_3_4_2_2_2_1_3_5_5_4_5_3_3_10_5_3_7_7_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-566367.354975108872168	0.064000000000000
5_5_4_2_3_3_4_2_2_2_1_3_5_5_4_5_3_4_10_4_3_7_6_3	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-579349.039286854094826	0.041000000000000
5_5_4_2_3_3_4_2_2_2_1_3_5_5_4_5_3_3_11_4_3_7_7_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-566538.150982732768171	0.059000000000000
6_5_4_2_3_3_4_2_2_2_1_3_5_5_4_5_3_3_10_4_3_7_7_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-574338.505728213815019	0.065000000000000
5_5_4_2_3_3_4_2_2_2_1_3_5_5_4_5_3_4_10_4_3_7_6_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-577791.870512290508486	0.043000000000000
6_5_6_3_3_3_5_2_2_2_1_3_5_6_4_5_3_4_10_4_3_4_4_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-624862.021005322458223	0.058000000000000
5_5_5_2_3_3_4_2_2_2_1_3_5_6_4_5_3_4_10_4_3_6_5_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-595061.494504903326742	0.048000000000000
5_5_4_2_3_3_4_3_2_2_1_3_5_5_4_5_3_3_10_4_3_7_7_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-566367.354975108872168	0.061000000000000
6_5_6_2_3_3_4_2_2_2_1_3_5_6_4_5_3_4_10_4_3_4_4_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-613668.432653700234368	0.050000000000000
5_5_5_2_3_3_5_2_2_2_1_3_5_6_4_5_3_4_10_4_3_6_5_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-596774.255475995014422	0.049000000000000
5_5_4_2_3_3_5_2_2_2_1_3_5_5_4_5_3_3_10_4_3_7_7_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-566367.354975108872168	0.063000000000000
6_5_5_3_3_3_4_2_2_2_1_3_5_6_4_5_3_4_10_4_3_4_5_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-614369.336112642777152	0.040000000000000
6_5_6_3_3_3_4_2_2_2_1_3_5_7_4_5_3_4_10_4_3_4_4_2	1	1094629.789642766118050	14358.200604813631799	2282344.297412204090506	1.118000000000000	-631857.312690156511962	0.053000000000000
6_5_6_3_3_3_4_2_2_2_1_3_5_6_5_5_3_4_10_4_3_4_4_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-624530.248167934361845	0.053000000000000
8_5_7_3_3_3_4_2_2_2_3_3_6_6_4_5_3_4_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-657125.529356094542891	0.080000000000000
8_5_7_4_3_3_4_2_2_2_2_3_5_6_4_5_3_5_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-654997.369850289425813	0.084000000000000
5_5_4_3_3_3_4_2_2_2_1_3_5_5_4_5_3_3_10_4_3_7_7_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-572940.609859901480377	0.076000000000000
6_5_8_4_3_3_4_3_2_2_2_3_5_7_4_5_3_4_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-653802.233573889592662	0.052000000000000
5_5_4_2_3_3_4_2_2_3_1_3_5_5_4_5_3_3_10_4_3_7_7_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-570129.440553503576666	0.063000000000000
6_5_4_2_3_3_4_2_2_2_1_3_5_6_4_5_3_4_10_4_3_7_5_2	1	1096056.469510209513828	14598.925367638283205	2396348.770723357796669	1.004000000000000	-596406.823245903360657	0.044000000000000
5_5_4_2_3_3_4_2_2_2_1_3_5_5_4_5_3_4_10_4_4_7_6_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-578875.781380352214910	0.040000000000000
6_6_8_3_3_3_4_2_3_2_1_3_5_6_4_5_3_6_5_4_3_4_4_1	1	1093131.466821446781978	14328.400431300695345	2180762.082101556472480	0.988000000000000	-653733.752533387043513	0.072000000000000
8_5_7_3_3_3_4_2_2_2_2_3_6_6_4_5_3_5_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-653722.043231697170995	0.060000000000000
7_5_5_3_3_3_4_2_3_2_1_3_5_7_4_5_3_5_7_4_3_4_4_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-642709.452797140111215	0.057000000000000
5_5_4_2_3_3_4_2_2_2_1_3_5_5_4_5_3_3_10_4_3_7_7_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-565266.192315363208763	0.069000000000000
5_5_5_2_3_3_4_2_2_2_1_3_5_6_4_5_3_4_10_4_4_6_5_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-596774.255475995014422	0.478000000000000
5_5_4_2_3_3_4_2_2_2_1_3_5_5_5_5_3_3_10_4_3_7_7_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-566266.238615583046339	0.069000000000000
7_5_6_3_3_3_4_2_4_2_1_3_5_7_4_5_3_5_6_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-655804.160354257328436	0.067000000000000
5_5_4_2_3_3_4_2_2_2_1_3_5_6_4_5_3_4_10_4_3_7_6_2	1	1092646.138202138477936	17669.975630430730234	2397891.003461280837655	1.255000000000000	-587963.377793481689878	0.040000000000000
5_5_4_2_3_3_4_2_2_2_1_3_5_6_4_5_3_3_10_4_3_7_7_2	1	1090312.470188297331333	28640.940932516001340	2432176.746389743406326	2.152000000000000	-575447.982657611020841	0.075000000000000
5_5_4_2_3_3_4_2_2_2_1_3_5_5_4_5_4_3_10_4_3_7_7_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-568939.435633353306912	0.073000000000000
5_5_4_2_3_3_4_2_2_2_1_3_5_5_4_5_4_4_10_4_3_7_6_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-581457.192855209694244	0.042000000000000
6_5_4_2_3_3_4_2_2_2_1_3_5_5_4_5_3_4_10_4_3_7_6_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-586696.473238644655794	0.040000000000000
6_5_5_3_3_4_4_2_2_2_1_3_5_6_4_5_3_4_10_4_3_4_5_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-615963.807470972998999	0.041000000000000
5_5_4_2_3_3_4_2_2_2_2_3_5_5_4_5_3_3_10_4_3_7_7_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-570534.366047187009826	0.084000000000000
5_5_4_2_3_3_4_2_2_2_1_4_5_5_4_5_3_3_10_4_3_7_7_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-566367.354975108872168	0.072000000000000
5_6_4_2_3_3_4_2_2_2_1_3_5_5_4_5_3_3_10_4_3_7_7_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-571162.169702401966788	0.076000000000000
6_6_8_4_3_3_4_2_4_2_1_3_5_6_4_5_3_4_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-656244.499709537369199	0.072000000000000
5_5_4_2_4_3_4_2_2_2_1_3_5_5_4_5_3_3_10_4_3_7_7_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-566276.451376765151508	0.069000000000000
5_5_4_2_4_3_4_2_2_2_1_3_5_5_4_5_3_4_10_4_3_7_6_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-578782.522441695327871	0.040000000000000
6_6_8_4_3_3_5_2_3_2_1_3_5_6_4_5_3_5_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-661300.031571445404552	0.048000000000000
6_5_7_4_3_3_4_3_2_2_2_3_5_7_4_5_3_5_6_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-657984.040949183050543	0.043000000000000
8_5_6_2_3_3_4_2_2_2_4_4_6_7_4_5_3_4_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-652817.442836327827536	0.052000000000000
5_5_4_2_3_3_4_2_2_2_1_3_5_5_4_5_3_3_9_4_3_7_7_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-566340.402527614496648	0.075000000000000
7_5_6_3_3_3_4_2_2_2_3_3_5_8_4_5_3_5_5_4_3_4_5_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-660993.735421042889357	0.051000000000000
7_6_6_2_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_3_4_4_1	1	1094226.763609469169751	13929.523672361097852	2205613.258139511104673	1.440000000000000	-660047.651484105852433	0.059000000000000
7_5_7_3_3_3_4_2_4_2_1_3_5_7_4_5_3_6_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-666263.295465294038877	0.042000000000000
5_5_4_2_3_3_4_2_2_2_1_3_5_5_4_5_3_4_10_4_3_7_6_2	1	1091551.012102516600862	22996.377676879026694	2435447.934198781382293	1.215000000000000	-578875.781380352214910	0.049000000000000
7_5_6_3_3_3_4_2_2_2_1_3_5_6_4_6_3_5_8_4_3_4_4_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-639810.060035987291485	0.047000000000000
8_5_7_3_3_3_5_2_2_2_3_3_5_6_4_5_3_5_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-660053.596542656305246	0.074000000000000
5_5_4_2_3_3_4_2_2_2_1_3_5_6_4_5_3_3_10_4_3_7_6_2	1	1090279.700734596699476	28178.764686102775158	2447801.455200826283544	1.194000000000000	-575447.982657611020841	0.041000000000000
6_5_6_3_3_3_4_2_2_2_1_3_5_6_4_5_3_4_10_5_3_4_4_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-624862.021005322458223	0.058000000000000
5_5_4_2_3_3_4_2_2_2_1_3_5_5_4_5_3_4_11_4_3_7_6_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-579034.605237391078845	0.049000000000000
5_5_4_3_3_3_4_2_2_2_1_3_5_6_4_5_3_4_10_4_3_7_5_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-594853.223892141599208	0.043000000000000
6_5_6_3_3_3_4_2_2_2_1_3_5_6_4_5_3_4_10_4_3_5_4_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-623761.027242971002124	0.058000000000000
5_5_4_2_3_3_4_2_2_2_1_3_5_5_4_5_3_4_9_4_3_7_7_2	1	1092286.834007177269086	23230.933220276558131	2423029.145450702868402	1.172000000000000	-578848.812958734692074	0.043000000000000
5_5_4_2_3_3_4_2_2_2_1_3_5_7_4_5_3_4_10_4_3_7_5_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-593621.023717887117527	0.043000000000000
6_5_6_3_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_5_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-657455.478025598567910	0.045000000000000
7_6_7_4_3_3_4_2_2_2_3_3_5_6_4_5_3_5_5_4_3_4_4_1	1	1095799.890415882924572	14267.515310740796849	2182844.813564494717866	1.535000000000000	-666922.610358241945505	0.052000000000000
5_5_4_2_3_3_4_2_2_2_1_3_5_5_4_5_3_4_10_4_3_7_7_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-577791.870512290508486	0.052000000000000
7_5_6_2_3_3_4_2_2_2_4_3_6_7_4_5_3_4_5_4_3_4_4_1	1	1098642.233203771524131	14082.996974986752321	2291446.265327709726989	1.532000000000000	-645486.086058044107631	0.057000000000000
5_5_4_2_3_3_4_2_2_3_1_3_5_5_4_5_3_4_10_4_3_7_6_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-582628.843876108294353	0.043000000000000
5_5_4_3_3_3_4_2_2_2_1_3_5_5_4_5_3_4_10_4_3_7_6_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-585498.392116084112786	0.041000000000000
7_5_6_4_3_3_4_2_3_2_1_3_5_7_4_5_3_5_6_4_3_4_4_1	1	1099356.786039358004928	15254.956542592532060	2244547.455745702609420	1.484000000000000	-653947.775781046017073	0.060000000000000
7_5_6_3_3_3_4_2_2_2_3_3_5_8_4_5_3_5_5_4_3_4_4_1	1	1099094.046246412675828	14589.801810594595736	2234171.725662511307746	1.563000000000000	-660944.459212719462812	0.096000000000000
5_5_4_2_3_4_4_2_2_2_1_3_5_5_4_5_3_4_10_4_3_7_6_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-578768.376538772601634	0.044000000000000
7_5_7_4_3_3_4_2_2_2_3_3_5_6_4_5_3_5_5_4_3_4_4_1	1	1099429.684689973015338	14607.880977080938464	2220512.938725496176630	2.045000000000000	-661938.779838392511010	0.103000000000000
5_5_4_2_3_3_4_2_2_2_1_3_5_6_4_5_3_4_10_4_3_7_5_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-586738.854947272338904	0.040000000000000
5_5_4_2_3_3_4_2_2_2_1_3_6_5_4_5_3_4_10_4_3_7_6_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-578143.578964662738144	0.048000000000000
6_5_6_3_3_3_4_2_2_2_1_3_5_6_4_5_3_4_11_4_3_4_4_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-625038.760134143172763	0.059000000000000
5_5_4_2_3_3_4_2_2_2_1_4_5_5_4_5_3_4_10_4_3_7_6_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-578875.781380352214910	0.041000000000000
7_5_5_2_3_3_4_2_2_2_1_3_5_6_4_5_3_4_10_4_3_5_5_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-613069.841694124392234	0.048000000000000
6_5_5_3_3_3_4_2_2_2_1_3_5_6_4_5_3_4_11_4_3_4_5_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-616233.023883250774816	0.041000000000000
5_5_4_2_3_3_4_2_2_2_2_3_5_5_4_5_3_4_10_4_3_7_6_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-583034.227596555370837	0.044000000000000
7_5_6_2_3_3_4_2_3_2_1_3_5_6_4_5_3_5_8_4_3_4_4_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-637406.926030005677603	0.050000000000000
6_5_6_3_3_3_4_2_2_2_3_3_6_8_4_5_3_5_5_4_3_4_4_1	1	1094919.453442289726809	14234.418688472931535	2221977.602905446663499	0.904000000000000	-655118.132662459742278	0.045000000000000
5_5_4_2_3_3_4_2_3_2_1_3_5_5_4_5_3_4_10_4_3_7_6_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-583721.424355777096935	0.044000000000000
6_6_7_4_3_3_4_2_4_2_1_3_5_6_4_5_3_5_5_4_3_4_4_1	1	1092881.635165962623432	14408.417922663160425	2211900.182741742115468	0.875000000000000	-661317.389793364331126	0.061000000000000
7_5_7_3_3_3_4_2_3_2_1_3_5_7_4_5_3_5_6_4_3_4_4_1	1	1098388.116949290735647	14212.410943230373960	2225327.337782871443778	1.370000000000000	-654786.161465324810706	0.059000000000000
5_5_5_2_3_3_4_2_2_2_1_3_5_5_4_5_3_4_10_4_3_7_6_2	1	1092135.418652199674398	15156.702028405554302	2356860.989750566892326	4.000000000000000	-586931.995507907820866	0.050000000000000
5_5_4_2_3_3_5_2_2_2_1_3_5_5_4_5_3_4_10_4_3_7_6_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-578875.781380352214910	0.048000000000000
7_6_5_2_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_3_4_4_1	1	1093890.331558153964579	13801.750900019076653	2264534.088372126221657	1.251000000000000	-649706.629884246503934	0.049000000000000
