ID	Name	Type	Line	Value
1471	Stop19_Route11	1	11	-1
1472	Stop20_Route11	1	11	-1
1473	Stop21_Route11	1	11	-1
1474	Stop22_Route11	1	11	-1
1475	Stop23_Route11	1	11	-1
1476	Stop24_Route11	1	11	-1
1477	Stop25_Route11	1	11	-1
1478	Stop26_Route11	1	11	-1
1479	Stop27_Route11	1	11	-1
1480	Stop28_Route11	1	11	-1
1481	Stop29_Route11	1	11	-1
1482	Stop30_Route11	1	11	-1
1483	Stop31_Route11	1	11	-1
1484	Stop32_Route11	1	11	-1
1485	Stop33_Route11	1	11	-1
1486	Stop34_Route11	1	11	-1
1487	Stop35_Route11	1	11	-1
1488	Stop36_Route11	1	11	-1
1489	Stop37_Route11	1	11	-1
1490	Stop38_Route11	1	11	-1
1491	Stop39_Route11	1	11	-1
1492	Stop40_Route11	1	11	-1
1493	Stop41_Route11	1	11	-1
1494	Stop42_Route11	1	11	-1
1495	Stop43_Route11	1	11	-1
1496	Stop44_Route11	1	11	-1
1497	Stop45_Route11	1	11	-1
1498	Stop46_Route11	1	11	-1
1499	Stop47_Route11	1	11	-1
1500	Stop48_Route11	1	11	-1
1501	Stop49_Route11	1	11	-1
1502	Stop50_Route11	1	11	-1
1503	Stop51_Route11	1	11	-1
1504	Stop52_Route11	1	11	-1
1505	Stop53_Route11	1	11	-1
1506	Stop54_Route11	1	11	-1
1507	Stop55_Route11	1	11	-1
1508	Stop56_Route11	1	11	-1
1509	Stop57_Route11	1	11	-1
1510	Stop58_Route11	1	11	-1
1511	Stop59_Route11	1	11	-1
1512	Stop60_Route11	1	11	-1
1513	Stop61_Route11	1	11	-1
1514	Stop62_Route11	1	11	-1
1515	Stop63_Route11	1	11	-1
1516	Stop64_Route11	1	11	-1
1517	Stop65_Route11	1	11	-1
1518	Stop66_Route11	1	11	-1
1519	Stop67_Route11	1	11	-1
1520	Stop68_Route11	1	11	-1
1521	Stop69_Route11	1	11	-1
1522	Stop70_Route11	1	11	-1
1523	Stop71_Route11	1	11	-1
1524	Stop72_Route11	1	11	-1
1525	Stop73_Route11	1	11	-1
1526	Stop74_Route11	1	11	-1
1527	Stop75_Route11	1	11	-1
1528	Stop76_Route11	1	11	-1
1529	Stop77_Route11	1	11	-1
1530	Stop78_Route11	1	11	-1
1531	Stop79_Route11	1	11	-1
1532	Stop80_Route11	1	11	-1
1533	Stop81_Route11	1	11	-1
1534	Stop82_Route11	1	11	-1
1535	Stop83_Route11	1	11	-1
1536	Stop84_Route11	1	11	-1
1537	Stop85_Route11	1	11	-1
1538	Stop86_Route11	1	11	-1
1539	Stop87_Route11	1	11	-1
1540	Stop88_Route11	1	11	-1
1541	Stop89_Route11	1	11	-1
1542	Stop90_Route11	1	11	-1
1543	Stop91_Route11	1	11	-1
1544	Stop92_Route11	1	11	-1
1545	Stop93_Route11	1	11	-1
1546	Stop94_Route11	1	11	-1
1547	Stop95_Route11	1	11	-1
1548	Stop96_Route11	1	11	-1
1549	Stop97_Route11	1	11	-1
1550	Stop98_Route11	1	11	-1
1551	Stop99_Route11	1	11	-1
1552	Stop100_Route11	1	11	-1
1553	Stop101_Route11	1	11	-1
1554	Stop102_Route11	1	11	-1
1555	Stop103_Route11	1	11	-1
1556	Stop104_Route11	1	11	-1
1557	Stop105_Route11	1	11	-1
1558	Stop106_Route11	1	11	-1
1559	Stop107_Route11	1	11	-1
1560	Stop108_Route11	1	11	-1
1561	Stop109_Route11	1	11	-1
1562	Stop110_Route11	1	11	-1
1563	Stop111_Route11	1	11	-1
1564	Stop112_Route11	1	11	-1
1565	Stop113_Route11	1	11	-1
1566	Stop114_Route11	1	11	-1
1567	Stop115_Route11	1	11	-1
1568	Stop116_Route11	1	11	-1
1569	Stop117_Route11	1	11	-1
1570	Stop118_Route11	1	11	-1
1571	Stop119_Route11	1	11	-1
1572	Stop120_Route11	1	11	-1
1573	Stop0_Route12	1	12	-1
1574	Stop1_Route12	1	12	-1
1575	Stop2_Route12	1	12	-1
1576	Stop3_Route12	1	12	-1
1577	Stop4_Route12	1	12	-1
1578	Stop5_Route12	1	12	-1
1579	Stop6_Route12	1	12	-1
1580	Stop7_Route12	1	12	-1
1581	Stop8_Route12	1	12	-1
1582	Stop9_Route12	1	12	-1
1583	Stop10_Route12	1	12	-1
1584	Stop11_Route12	1	12	-1
1585	Stop12_Route12	1	12	-1
1586	Stop13_Route12	1	12	-1
1587	Stop14_Route12	1	12	-1
1588	Stop15_Route12	1	12	-1
1589	Stop16_Route12	1	12	-1
1590	Stop17_Route12	1	12	-1
1591	Stop18_Route12	1	12	-1
1592	Stop19_Route12	1	12	-1
1593	Stop20_Route12	1	12	-1
1594	Stop21_Route12	1	12	-1
1595	Stop22_Route12	1	12	-1
1596	Stop23_Route12	1	12	-1
1597	Stop24_Route12	1	12	-1
1598	Stop25_Route12	1	12	-1
1599	Stop26_Route12	1	12	-1
1600	Stop27_Route12	1	12	-1
1601	Stop28_Route12	1	12	-1
1602	Stop29_Route12	1	12	-1
1603	Stop30_Route12	1	12	-1
1604	Stop31_Route12	1	12	-1
1605	Stop32_Route12	1	12	-1
1606	Stop33_Route12	1	12	-1
1607	Stop34_Route12	1	12	-1
1608	Stop35_Route12	1	12	-1
1609	Stop36_Route12	1	12	-1
1610	Stop37_Route12	1	12	-1
1611	Stop38_Route12	1	12	-1
1612	Stop39_Route12	1	12	-1
1613	Stop40_Route12	1	12	-1
1614	Stop41_Route12	1	12	-1
1615	Stop42_Route12	1	12	-1
1616	Stop43_Route12	1	12	-1
1617	Stop44_Route12	1	12	-1
1618	Stop45_Route12	1	12	-1
1619	Stop46_Route12	1	12	-1
1620	Stop47_Route12	1	12	-1
1621	Stop48_Route12	1	12	-1
1622	Stop49_Route12	1	12	-1
1623	Stop50_Route12	1	12	-1
1624	Stop51_Route12	1	12	-1
1625	Stop52_Route12	1	12	-1
1626	Stop53_Route12	1	12	-1
1627	Stop54_Route12	1	12	-1
1628	Stop55_Route12	1	12	-1
1629	Stop56_Route12	1	12	-1
1630	Stop57_Route12	1	12	-1
1631	Stop58_Route12	1	12	-1
1632	Stop59_Route12	1	12	-1
1633	Stop60_Route12	1	12	-1
1634	Stop61_Route12	1	12	-1
1635	Stop62_Route12	1	12	-1
1636	Stop63_Route12	1	12	-1
1637	Stop64_Route12	1	12	-1
1638	Stop65_Route12	1	12	-1
1639	Stop66_Route12	1	12	-1
1640	Stop67_Route12	1	12	-1
1641	Stop68_Route12	1	12	-1
1642	Stop69_Route12	1	12	-1
1643	Stop70_Route12	1	12	-1
1644	Stop71_Route12	1	12	-1
1645	Stop72_Route12	1	12	-1
1646	Stop73_Route12	1	12	-1
1647	Stop74_Route12	1	12	-1
1648	Stop75_Route12	1	12	-1
1649	Stop76_Route12	1	12	-1
1650	Stop77_Route12	1	12	-1
1651	Stop78_Route12	1	12	-1
1652	Stop79_Route12	1	12	-1
1653	Stop80_Route12	1	12	-1
1654	Stop81_Route12	1	12	-1
1655	Stop82_Route12	1	12	-1
1656	Stop83_Route12	1	12	-1
1657	Stop84_Route12	1	12	-1
1658	Stop85_Route12	1	12	-1
1659	Stop86_Route12	1	12	-1
1660	Stop87_Route12	1	12	-1
1661	Stop88_Route12	1	12	-1
1662	Stop89_Route12	1	12	-1
1663	Stop90_Route12	1	12	-1
1664	Stop91_Route12	1	12	-1
1665	Stop92_Route12	1	12	-1
1666	Stop93_Route12	1	12	-1
1667	Stop94_Route12	1	12	-1
1668	Stop95_Route12	1	12	-1
1669	Stop96_Route12	1	12	-1
1670	Stop97_Route12	1	12	-1
1671	Stop98_Route12	1	12	-1
1672	Stop99_Route12	1	12	-1
1673	Stop100_Route12	1	12	-1
1674	Stop101_Route12	1	12	-1
1675	Stop102_Route12	1	12	-1
1676	Stop103_Route12	1	12	-1
1677	Stop104_Route12	1	12	-1
1678	Stop105_Route12	1	12	-1
1679	Stop106_Route12	1	12	-1
1680	Stop107_Route12	1	12	-1
1681	Stop108_Route12	1	12	-1
1682	Stop109_Route12	1	12	-1
1683	Stop110_Route12	1	12	-1
1684	Stop111_Route12	1	12	-1
1685	Stop112_Route12	1	12	-1
1686	Stop113_Route12	1	12	-1
1687	Stop114_Route12	1	12	-1
1688	Stop115_Route12	1	12	-1
1689	Stop116_Route12	1	12	-1
1690	Stop117_Route12	1	12	-1
1691	Stop118_Route12	1	12	-1
1692	Stop119_Route12	1	12	-1
1693	Stop120_Route12	1	12	-1
1694	Stop0_Route13	1	13	-1
1695	Stop1_Route13	1	13	-1
1696	Stop2_Route13	1	13	-1
1697	Stop3_Route13	1	13	-1
1698	Stop4_Route13	1	13	-1
1699	Stop5_Route13	1	13	-1
1700	Stop6_Route13	1	13	-1
1701	Stop7_Route13	1	13	-1
1702	Stop8_Route13	1	13	-1
1703	Stop9_Route13	1	13	-1
1704	Stop10_Route13	1	13	-1
1705	Stop11_Route13	1	13	-1
1706	Stop12_Route13	1	13	-1
1707	Stop13_Route13	1	13	-1
1708	Stop14_Route13	1	13	-1
1709	Stop15_Route13	1	13	-1
1710	Stop16_Route13	1	13	-1
1711	Stop17_Route13	1	13	-1
1712	Stop18_Route13	1	13	-1
1713	Stop19_Route13	1	13	-1
1714	Stop20_Route13	1	13	-1
1715	Stop21_Route13	1	13	-1
1716	Stop22_Route13	1	13	-1
1717	Stop23_Route13	1	13	-1
1718	Stop24_Route13	1	13	-1
1719	Stop25_Route13	1	13	-1
1720	Stop26_Route13	1	13	-1
1721	Stop27_Route13	1	13	-1
1722	Stop28_Route13	1	13	-1
1723	Stop29_Route13	1	13	-1
1724	Stop30_Route13	1	13	-1
1725	Stop31_Route13	1	13	-1
1726	Stop32_Route13	1	13	-1
1727	Stop33_Route13	1	13	-1
1728	Stop34_Route13	1	13	-1
1729	Stop35_Route13	1	13	-1
1730	Stop36_Route13	1	13	-1
1731	Stop37_Route13	1	13	-1
1732	Stop38_Route13	1	13	-1
1733	Stop39_Route13	1	13	-1
1734	Stop40_Route13	1	13	-1
1735	Stop41_Route13	1	13	-1
1736	Stop42_Route13	1	13	-1
1737	Stop43_Route13	1	13	-1
1738	Stop44_Route13	1	13	-1
1739	Stop45_Route13	1	13	-1
1740	Stop46_Route13	1	13	-1
1741	Stop47_Route13	1	13	-1
1742	Stop48_Route13	1	13	-1
1743	Stop49_Route13	1	13	-1
1744	Stop50_Route13	1	13	-1
1745	Stop51_Route13	1	13	-1
1746	Stop52_Route13	1	13	-1
1747	Stop53_Route13	1	13	-1
1748	Stop54_Route13	1	13	-1
1749	Stop55_Route13	1	13	-1
1750	Stop56_Route13	1	13	-1
1751	Stop57_Route13	1	13	-1
1752	Stop58_Route13	1	13	-1
1753	Stop59_Route13	1	13	-1
1754	Stop60_Route13	1	13	-1
1755	Stop61_Route13	1	13	-1
1756	Stop62_Route13	1	13	-1
1757	Stop63_Route13	1	13	-1
1758	Stop64_Route13	1	13	-1
1759	Stop65_Route13	1	13	-1
1760	Stop66_Route13	1	13	-1
1761	Stop67_Route13	1	13	-1
1762	Stop68_Route13	1	13	-1
1763	Stop69_Route13	1	13	-1
1764	Stop70_Route13	1	13	-1
1765	Stop71_Route13	1	13	-1
1766	Stop72_Route13	1	13	-1
1767	Stop73_Route13	1	13	-1
1768	Stop74_Route13	1	13	-1
1769	Stop75_Route13	1	13	-1
1770	Stop76_Route13	1	13	-1
1771	Stop77_Route13	1	13	-1
1772	Stop78_Route13	1	13	-1
1773	Stop79_Route13	1	13	-1
1774	Stop80_Route13	1	13	-1
1775	Stop81_Route13	1	13	-1
1776	Stop82_Route13	1	13	-1
1777	Stop83_Route13	1	13	-1
1778	Stop84_Route13	1	13	-1
1779	Stop85_Route13	1	13	-1
1780	Stop86_Route13	1	13	-1
1781	Stop87_Route13	1	13	-1
1782	Stop88_Route13	1	13	-1
1783	Stop89_Route13	1	13	-1
1784	Stop90_Route13	1	13	-1
1785	Stop91_Route13	1	13	-1
1786	Stop92_Route13	1	13	-1
1787	Stop93_Route13	1	13	-1
1788	Stop94_Route13	1	13	-1
1789	Stop95_Route13	1	13	-1
1790	Stop96_Route13	1	13	-1
1791	Stop97_Route13	1	13	-1
1792	Stop98_Route13	1	13	-1
1793	Stop99_Route13	1	13	-1
1794	Stop100_Route13	1	13	-1
1795	Stop101_Route13	1	13	-1
1796	Stop102_Route13	1	13	-1
1797	Stop103_Route13	1	13	-1
1798	Stop104_Route13	1	13	-1
1799	Stop105_Route13	1	13	-1
1800	Stop106_Route13	1	13	-1
1801	Stop107_Route13	1	13	-1
1802	Stop108_Route13	1	13	-1
1803	Stop109_Route13	1	13	-1
1804	Stop110_Route13	1	13	-1
1805	Stop111_Route13	1	13	-1
1806	Stop112_Route13	1	13	-1
1807	Stop113_Route13	1	13	-1
1808	Stop114_Route13	1	13	-1
1809	Stop115_Route13	1	13	-1
1810	Stop116_Route13	1	13	-1
1811	Stop117_Route13	1	13	-1
1812	Stop118_Route13	1	13	-1
1813	Stop119_Route13	1	13	-1
1814	Stop120_Route13	1	13	-1
1815	Stop0_Route14	1	14	-1
1816	Stop1_Route14	1	14	-1
1817	Stop2_Route14	1	14	-1
1818	Stop3_Route14	1	14	-1
1819	Stop4_Route14	1	14	-1
1820	Stop5_Route14	1	14	-1
1821	Stop6_Route14	1	14	-1
1822	Stop7_Route14	1	14	-1
1823	Stop8_Route14	1	14	-1
1824	Stop9_Route14	1	14	-1
1825	Stop10_Route14	1	14	-1
1826	Stop11_Route14	1	14	-1
1827	Stop12_Route14	1	14	-1
1828	Stop13_Route14	1	14	-1
1829	Stop14_Route14	1	14	-1
1830	Stop15_Route14	1	14	-1
1831	Stop16_Route14	1	14	-1
1832	Stop17_Route14	1	14	-1
1833	Stop18_Route14	1	14	-1
1834	Stop19_Route14	1	14	-1
1835	Stop20_Route14	1	14	-1
1836	Stop21_Route14	1	14	-1
1837	Stop22_Route14	1	14	-1
1838	Stop23_Route14	1	14	-1
1839	Stop24_Route14	1	14	-1
1840	Stop25_Route14	1	14	-1
1841	Stop26_Route14	1	14	-1
1842	Stop27_Route14	1	14	-1
1843	Stop28_Route14	1	14	-1
1844	Stop29_Route14	1	14	-1
1845	Stop30_Route14	1	14	-1
1846	Stop31_Route14	1	14	-1
1847	Stop32_Route14	1	14	-1
1848	Stop33_Route14	1	14	-1
1849	Stop34_Route14	1	14	-1
1850	Stop35_Route14	1	14	-1
1851	Stop36_Route14	1	14	-1
1852	Stop37_Route14	1	14	-1
1853	Stop38_Route14	1	14	-1
1854	Stop39_Route14	1	14	-1
1855	Stop40_Route14	1	14	-1
1856	Stop41_Route14	1	14	-1
1857	Stop42_Route14	1	14	-1
1858	Stop43_Route14	1	14	-1
1859	Stop44_Route14	1	14	-1
1860	Stop45_Route14	1	14	-1
1861	Stop46_Route14	1	14	-1
1862	Stop47_Route14	1	14	-1
1863	Stop48_Route14	1	14	-1
1864	Stop49_Route14	1	14	-1
1865	Stop50_Route14	1	14	-1
1866	Stop51_Route14	1	14	-1
1867	Stop52_Route14	1	14	-1
1868	Stop53_Route14	1	14	-1
1869	Stop54_Route14	1	14	-1
1870	Stop55_Route14	1	14	-1
1871	Stop56_Route14	1	14	-1
1872	Stop57_Route14	1	14	-1
1873	Stop58_Route14	1	14	-1
1874	Stop59_Route14	1	14	-1
1875	Stop60_Route14	1	14	-1
1876	Stop61_Route14	1	14	-1
1877	Stop62_Route14	1	14	-1
1878	Stop63_Route14	1	14	-1
1879	Stop64_Route14	1	14	-1
1880	Stop65_Route14	1	14	-1
1881	Stop66_Route14	1	14	-1
1882	Stop67_Route14	1	14	-1
1883	Stop68_Route14	1	14	-1
1884	Stop69_Route14	1	14	-1
1885	Stop70_Route14	1	14	-1
1886	Stop71_Route14	1	14	-1
1887	Stop72_Route14	1	14	-1
1888	Stop73_Route14	1	14	-1
1889	Stop74_Route14	1	14	-1
1890	Stop75_Route14	1	14	-1
1891	Stop76_Route14	1	14	-1
1892	Stop77_Route14	1	14	-1
1893	Stop78_Route14	1	14	-1
1894	Stop79_Route14	1	14	-1
1895	Stop80_Route14	1	14	-1
1896	Stop81_Route14	1	14	-1
1897	Stop82_Route14	1	14	-1
1898	Stop83_Route14	1	14	-1
1899	Stop84_Route14	1	14	-1
1900	Stop85_Route14	1	14	-1
1901	Stop86_Route14	1	14	-1
1902	Stop87_Route14	1	14	-1
1903	Stop88_Route14	1	14	-1
1904	Stop89_Route14	1	14	-1
1905	Stop90_Route14	1	14	-1
1906	Stop91_Route14	1	14	-1
1907	Stop92_Route14	1	14	-1
1908	Stop93_Route14	1	14	-1
1909	Stop94_Route14	1	14	-1
1910	Stop95_Route14	1	14	-1
1911	Stop96_Route14	1	14	-1
1912	Stop97_Route14	1	14	-1
1913	Stop98_Route14	1	14	-1
1914	Stop99_Route14	1	14	-1
1915	Stop100_Route14	1	14	-1
1916	Stop101_Route14	1	14	-1
1917	Stop102_Route14	1	14	-1
1918	Stop103_Route14	1	14	-1
1919	Stop104_Route14	1	14	-1
1920	Stop105_Route14	1	14	-1
1921	Stop106_Route14	1	14	-1
1922	Stop107_Route14	1	14	-1
1923	Stop108_Route14	1	14	-1
1924	Stop109_Route14	1	14	-1
1925	Stop110_Route14	1	14	-1
1926	Stop111_Route14	1	14	-1
1927	Stop112_Route14	1	14	-1
1928	Stop113_Route14	1	14	-1
1929	Stop114_Route14	1	14	-1
1930	Stop115_Route14	1	14	-1
1931	Stop116_Route14	1	14	-1
1932	Stop117_Route14	1	14	-1
1933	Stop118_Route14	1	14	-1
1934	Stop119_Route14	1	14	-1
1935	Stop120_Route14	1	14	-1
1936	Stop0_Route15	1	15	-1
1937	Stop1_Route15	1	15	-1
1938	Stop2_Route15	1	15	-1
1939	Stop3_Route15	1	15	-1
1940	Stop4_Route15	1	15	-1
1941	Stop5_Route15	1	15	-1
1942	Stop6_Route15	1	15	-1
1943	Stop7_Route15	1	15	-1
1944	Stop8_Route15	1	15	-1
1945	Stop9_Route15	1	15	-1
1946	Stop10_Route15	1	15	-1
1947	Stop11_Route15	1	15	-1
1948	Stop12_Route15	1	15	-1
1949	Stop13_Route15	1	15	-1
1950	Stop14_Route15	1	15	-1
1951	Stop15_Route15	1	15	-1
1952	Stop16_Route15	1	15	-1
1953	Stop17_Route15	1	15	-1
1954	Stop18_Route15	1	15	-1
1955	Stop19_Route15	1	15	-1
1956	Stop20_Route15	1	15	-1
1957	Stop21_Route15	1	15	-1
1958	Stop22_Route15	1	15	-1
1959	Stop23_Route15	1	15	-1
1960	Stop24_Route15	1	15	-1
1961	Stop25_Route15	1	15	-1
1962	Stop26_Route15	1	15	-1
1963	Stop27_Route15	1	15	-1
1964	Stop28_Route15	1	15	-1
1965	Stop29_Route15	1	15	-1
1966	Stop30_Route15	1	15	-1
1967	Stop31_Route15	1	15	-1
1968	Stop32_Route15	1	15	-1
1969	Stop33_Route15	1	15	-1
1970	Stop34_Route15	1	15	-1
1971	Stop35_Route15	1	15	-1
1972	Stop36_Route15	1	15	-1
1973	Stop37_Route15	1	15	-1
1974	Stop38_Route15	1	15	-1
1975	Stop39_Route15	1	15	-1
1976	Stop40_Route15	1	15	-1
1977	Stop41_Route15	1	15	-1
1978	Stop42_Route15	1	15	-1
1979	Stop43_Route15	1	15	-1
1980	Stop44_Route15	1	15	-1
1981	Stop45_Route15	1	15	-1
1982	Stop46_Route15	1	15	-1
1983	Stop47_Route15	1	15	-1
1984	Stop48_Route15	1	15	-1
1985	Stop49_Route15	1	15	-1
1986	Stop50_Route15	1	15	-1
1987	Stop51_Route15	1	15	-1
1988	Stop52_Route15	1	15	-1
1989	Stop53_Route15	1	15	-1
1990	Stop54_Route15	1	15	-1
1991	Stop55_Route15	1	15	-1
1992	Stop56_Route15	1	15	-1
1993	Stop57_Route15	1	15	-1
1994	Stop58_Route15	1	15	-1
1995	Stop59_Route15	1	15	-1
1996	Stop60_Route15	1	15	-1
1997	Stop61_Route15	1	15	-1
1998	Stop62_Route15	1	15	-1
1999	Stop63_Route15	1	15	-1
2000	Stop64_Route15	1	15	-1
2001	Stop65_Route15	1	15	-1
2002	Stop66_Route15	1	15	-1
2003	Stop67_Route15	1	15	-1
2004	Stop68_Route15	1	15	-1
2005	Stop69_Route15	1	15	-1
2006	Stop70_Route15	1	15	-1
2007	Stop71_Route15	1	15	-1
2008	Stop72_Route15	1	15	-1
2009	Stop73_Route15	1	15	-1
2010	Stop74_Route15	1	15	-1
2011	Stop75_Route15	1	15	-1
2012	Stop76_Route15	1	15	-1
2013	Stop77_Route15	1	15	-1
2014	Stop78_Route15	1	15	-1
2015	Stop79_Route15	1	15	-1
2016	Stop80_Route15	1	15	-1
2017	Stop81_Route15	1	15	-1
2018	Stop82_Route15	1	15	-1
2019	Stop83_Route15	1	15	-1
2020	Stop84_Route15	1	15	-1
2021	Stop85_Route15	1	15	-1
2022	Stop86_Route15	1	15	-1
2023	Stop87_Route15	1	15	-1
2024	Stop88_Route15	1	15	-1
2025	Stop89_Route15	1	15	-1
2026	Stop90_Route15	1	15	-1
2027	Stop91_Route15	1	15	-1
2028	Stop92_Route15	1	15	-1
2029	Stop93_Route15	1	15	-1
2030	Stop94_Route15	1	15	-1
2031	Stop95_Route15	1	15	-1
2032	Stop96_Route15	1	15	-1
2033	Stop97_Route15	1	15	-1
2034	Stop98_Route15	1	15	-1
2035	Stop99_Route15	1	15	-1
2036	Stop100_Route15	1	15	-1
2037	Stop101_Route15	1	15	-1
2038	Stop102_Route15	1	15	-1
2039	Stop103_Route15	1	15	-1
2040	Stop104_Route15	1	15	-1
2041	Stop105_Route15	1	15	-1
2042	Stop106_Route15	1	15	-1
2043	Stop107_Route15	1	15	-1
2044	Stop108_Route15	1	15	-1
2045	Stop109_Route15	1	15	-1
2046	Stop110_Route15	1	15	-1
2047	Stop111_Route15	1	15	-1
2048	Stop112_Route15	1	15	-1
2049	Stop113_Route15	1	15	-1
2050	Stop114_Route15	1	15	-1
2051	Stop115_Route15	1	15	-1
2052	Stop116_Route15	1	15	-1
2053	Stop117_Route15	1	15	-1
2054	Stop118_Route15	1	15	-1
2055	Stop119_Route15	1	15	-1
2056	Stop120_Route15	1	15	-1
2057	Stop0_Route16	1	16	-1
2058	Stop1_Route16	1	16	-1
2059	Stop2_Route16	1	16	-1
2060	Stop3_Route16	1	16	-1
2061	Stop4_Route16	1	16	-1
2062	Stop5_Route16	1	16	-1
2063	Stop6_Route16	1	16	-1
2064	Stop7_Route16	1	16	-1
2065	Stop8_Route16	1	16	-1
2066	Stop9_Route16	1	16	-1
2067	Stop10_Route16	1	16	-1
2068	Stop11_Route16	1	16	-1
2069	Stop12_Route16	1	16	-1
2070	Stop13_Route16	1	16	-1
2071	Stop14_Route16	1	16	-1
2072	Stop15_Route16	1	16	-1
2073	Stop16_Route16	1	16	-1
2074	Stop17_Route16	1	16	-1
2075	Stop18_Route16	1	16	-1
2076	Stop19_Route16	1	16	-1
2077	Stop20_Route16	1	16	-1
2078	Stop21_Route16	1	16	-1
2079	Stop22_Route16	1	16	-1
2080	Stop23_Route16	1	16	-1
2081	Stop24_Route16	1	16	-1
2082	Stop25_Route16	1	16	-1
2083	Stop26_Route16	1	16	-1
2084	Stop27_Route16	1	16	-1
2085	Stop28_Route16	1	16	-1
2086	Stop29_Route16	1	16	-1
2087	Stop30_Route16	1	16	-1
2088	Stop31_Route16	1	16	-1
2089	Stop32_Route16	1	16	-1
2090	Stop33_Route16	1	16	-1
2091	Stop34_Route16	1	16	-1
2092	Stop35_Route16	1	16	-1
2093	Stop36_Route16	1	16	-1
2094	Stop37_Route16	1	16	-1
2095	Stop38_Route16	1	16	-1
2096	Stop39_Route16	1	16	-1
2097	Stop40_Route16	1	16	-1
2098	Stop41_Route16	1	16	-1
2099	Stop42_Route16	1	16	-1
2100	Stop43_Route16	1	16	-1
2101	Stop44_Route16	1	16	-1
2102	Stop45_Route16	1	16	-1
2103	Stop46_Route16	1	16	-1
2104	Stop47_Route16	1	16	-1
2105	Stop48_Route16	1	16	-1
2106	Stop49_Route16	1	16	-1
2107	Stop50_Route16	1	16	-1
2108	Stop51_Route16	1	16	-1
2109	Stop52_Route16	1	16	-1
2110	Stop53_Route16	1	16	-1
2111	Stop54_Route16	1	16	-1
2112	Stop55_Route16	1	16	-1
2113	Stop56_Route16	1	16	-1
2114	Stop57_Route16	1	16	-1
2115	Stop58_Route16	1	16	-1
2116	Stop59_Route16	1	16	-1
2117	Stop60_Route16	1	16	-1
2118	Stop61_Route16	1	16	-1
2119	Stop62_Route16	1	16	-1
2120	Stop63_Route16	1	16	-1
2121	Stop64_Route16	1	16	-1
2122	Stop65_Route16	1	16	-1
2123	Stop66_Route16	1	16	-1
2124	Stop67_Route16	1	16	-1
2125	Stop68_Route16	1	16	-1
2126	Stop69_Route16	1	16	-1
2127	Stop70_Route16	1	16	-1
2128	Stop71_Route16	1	16	-1
2129	Stop72_Route16	1	16	-1
2130	Stop73_Route16	1	16	-1
2131	Stop74_Route16	1	16	-1
2132	Stop75_Route16	1	16	-1
2133	Stop76_Route16	1	16	-1
2134	Stop77_Route16	1	16	-1
2135	Stop78_Route16	1	16	-1
2136	Stop79_Route16	1	16	-1
2137	Stop80_Route16	1	16	-1
2138	Stop81_Route16	1	16	-1
2139	Stop82_Route16	1	16	-1
2140	Stop83_Route16	1	16	-1
2141	Stop84_Route16	1	16	-1
2142	Stop85_Route16	1	16	-1
2143	Stop86_Route16	1	16	-1
2144	Stop87_Route16	1	16	-1
2145	Stop88_Route16	1	16	-1
2146	Stop89_Route16	1	16	-1
2147	Stop90_Route16	1	16	-1
2148	Stop91_Route16	1	16	-1
2149	Stop92_Route16	1	16	-1
2150	Stop93_Route16	1	16	-1
2151	Stop94_Route16	1	16	-1
2152	Stop95_Route16	1	16	-1
2153	Stop96_Route16	1	16	-1
2154	Stop97_Route16	1	16	-1
2155	Stop98_Route16	1	16	-1
2156	Stop99_Route16	1	16	-1
2157	Stop100_Route16	1	16	-1
2158	Stop101_Route16	1	16	-1
2159	Stop102_Route16	1	16	-1
2160	Stop103_Route16	1	16	-1
2161	Stop104_Route16	1	16	-1
2162	Stop105_Route16	1	16	-1
2163	Stop106_Route16	1	16	-1
2164	Stop107_Route16	1	16	-1
2165	Stop108_Route16	1	16	-1
2166	Stop109_Route16	1	16	-1
2167	Stop110_Route16	1	16	-1
2168	Stop111_Route16	1	16	-1
2169	Stop112_Route16	1	16	-1
2170	Stop113_Route16	1	16	-1
2171	Stop114_Route16	1	16	-1
2172	Stop115_Route16	1	16	-1
2173	Stop116_Route16	1	16	-1
2174	Stop117_Route16	1	16	-1
2175	Stop118_Route16	1	16	-1
2176	Stop119_Route16	1	16	-1
2177	Stop120_Route16	1	16	-1
2178	Stop0_Route17	1	17	-1
2179	Stop1_Route17	1	17	-1
2180	Stop2_Route17	1	17	-1
2181	Stop3_Route17	1	17	-1
2182	Stop4_Route17	1	17	-1
2183	Stop5_Route17	1	17	-1
2184	Stop6_Route17	1	17	-1
2185	Stop7_Route17	1	17	-1
2186	Stop8_Route17	1	17	-1
2187	Stop9_Route17	1	17	-1
2188	Stop10_Route17	1	17	-1
2189	Stop11_Route17	1	17	-1
2190	Stop12_Route17	1	17	-1
2191	Stop13_Route17	1	17	-1
2192	Stop14_Route17	1	17	-1
2193	Stop15_Route17	1	17	-1
2194	Stop16_Route17	1	17	-1
2195	Stop17_Route17	1	17	-1
2196	Stop18_Route17	1	17	-1
2197	Stop19_Route17	1	17	-1
2198	Stop20_Route17	1	17	-1
2199	Stop21_Route17	1	17	-1
2200	Stop22_Route17	1	17	-1
2201	Stop23_Route17	1	17	-1
2202	Stop24_Route17	1	17	-1
2203	Stop25_Route17	1	17	-1
2204	Stop26_Route17	1	17	-1
2205	Stop27_Route17	1	17	-1
2206	Stop28_Route17	1	17	-1
